date,state,bulletin_link
2020-04-17,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-17.pdf
2020-04-17,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/17.4.2020-Health-Bulatin-covid-19.pdf
2020-04-17,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-17.04.2020.pdf
2020-04-17,UK,https://health.uk.gov.in/files/2020.04.17_Health-Bulletien.pdf
2020-04-17,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_17.04_.2020_.pdf
2020-04-18,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-18..pdf
2020-04-18,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/MP-18.4.2020-Health-Bulatin-converted.pdf
2020-04-18,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18.04.2020.pdf
2020-04-18,UK,https://health.uk.gov.in/files/2020.04.18_Health_Bulletin.pdf
2020-04-18,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_18.04_.2020_.pdf
2020-04-19,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-19.pdf
2020-04-19,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/19.4.2020-Health-Bulatin.pdf
2020-04-19,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-19-04-20-COVID-19-6-PM.pdf
2020-04-19,UK,https://health.uk.gov.in/files/2020.04.19_Health_Bulletin.pdf
2020-04-19,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_19.04_.2020_.pdf
2020-04-20,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-20.pdf
2020-04-20,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/20.4.2020-Health-Bulatin.pdf
2020-04-20,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/04/Media-Bulletin-20.04.2020.pdf
2020-04-20,UK,https://health.uk.gov.in/files/2020.04.20_Health_Bulletin.pdf
2020-04-20,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_20.04_.2020_.pdf
2020-04-21,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-21.pdf
2020-04-21,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/21.4.2020-Health-Bullatin.pdf
2020-04-21,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-21.04.2020.pdf
2020-04-21,UK,https://health.uk.gov.in/files/2020.04.21_Health_Bulletin.pdf
2020-04-21,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_21.04_.2020_.pdf
2020-04-22,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-22.pdf
2020-04-22,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/22.4.2020-Health-Bullatin.pdf
2020-04-22,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-22.04.2020.pdf
2020-04-22,UK,https://health.uk.gov.in/files/2020.04.22_Health_Bulletin.pdf
2020-04-22,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_22.04_.2020_.pdf
2020-04-23,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-23.pdf
2020-04-23,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/23.4.2020-Health-Bullatin.pdf
2020-04-23,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-23.04.2020.pdf
2020-04-23,UK,https://health.uk.gov.in/files/2020.04.23_Health_Bulletin.pdf
2020-04-23,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_23.04_.2020_.pdf
2020-04-24,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-24.pdf
2020-04-24,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/24.4.2020-Health-Bulletin.pdf
2020-04-24,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-24.04.2020.pdf
2020-04-24,UK,https://health.uk.gov.in/files/2020.04.24_Health_Bulletin.pdf
2020-04-24,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_24.04_.2020_.pdf
2020-04-25,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-25.pdf
2020-04-25,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/25.4.2020-Health-Bulletin.pdf
2020-04-25,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-25.04.2020.pdf
2020-04-25,UK,https://health.uk.gov.in/files/2020.04.25_Health_Bulletin.pdf
2020-04-25,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_25.04_.2020_.pdf
2020-04-26,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-26.pdf
2020-04-26,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/26.4.2020-Health-Bulletin.pdf
2020-04-26,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-26.04.2020.pdf
2020-04-26,UK,https://health.uk.gov.in/files/2020.04.26_Health_Bulletin.pdf
2020-04-26,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_26.04_.2020_.pdf
2020-04-27,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-27.pdf
2020-04-27,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/27.4.2020-Health-Bulletin.pdf
2020-04-27,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-27-04-20-COVID-19-6-PM.pdf
2020-04-27,UK,https://health.uk.gov.in/files/2020.04.27_Health_Bulletin.pdf
2020-04-27,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_27.04_.2020_.pdf
2020-04-28,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-28.pdf
2020-04-28,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/28.4.2020-Health-Bulletin.pdf
2020-04-28,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/04/Media-Bulletin-28.04.20209-Pages-English-210-KB.pdf
2020-04-28,UK,https://health.uk.gov.in/files/Health_Bulletin_2020.04.28.pdf
2020-04-28,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_28.04_.2020_.pdf
2020-04-29,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/Daily-Bulletin-HFWD-English-April-29_F.pdf
2020-04-29,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/04/bulletin-29-04-2020.pdf
2020-04-29,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-29.04.2020.pdf
2020-04-29,UK,https://health.uk.gov.in/files/Health_Bulletin_2020.04.29.pdf
2020-04-29,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_29.04_.2020_.pdf
2020-04-30,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/04/5.Daily-Bulletin-HFWD-English-April-30.pdf
2020-04-30,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/30.4.2020-Health-Bulletin.pdf
2020-04-30,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-30.04.2020.pdf
2020-04-30,UK,https://health.uk.gov.in/files/2020.04.30_Health_Bulletin.pdf
2020-04-30,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_30.04_.2020_.pdf
2020-05-01,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/5.Daily-Bulletin-HFWD-English-May-01.pdf
2020-05-01,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/01-05-2020-Health-Bulletin.pdf
2020-05-01,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-01-05-2020.pdf
2020-05-01,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-01.05.2020.pdf
2020-05-01,UK,https://health.uk.gov.in/files/2020.05.01_Health_Bulletin.pdf
2020-05-01,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_01.05_.2020_.pdf
2020-05-02,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/6.Daily-Bulletin-HFWD-English-May-02.pdf
2020-05-02,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/02-05-2020-Health-Bulletin.pdf
2020-05-02,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-02-05-2020.pdf
2020-05-02,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-02.05.2020.pdf
2020-05-02,UK,https://health.uk.gov.in/files/2020.05.02_Health_Bulletin.pdf
2020-05-02,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_02.05_.2020_.pdf
2020-05-03,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/5.Daily-Bulletin-HFWD-English-May-03.pdf
2020-05-03,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/03-05-2020-Health-Bulletin.pdf
2020-05-03,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-03-05-2020.pdf
2020-05-03,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-03.05.2020.pdf
2020-05-03,UK,https://health.uk.gov.in/files/2020.05.03_Health_Bulletin.pdf
2020-05-03,WB,https://www.wbhealth.gov.in/uploaded_files/corona/Bulletin_West_Bengal_03.05_.2020_.pdf
2020-05-04,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-04.pdf
2020-05-04,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/04-05-2020-Health-Bulletin.pdf
2020-05-04,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-04-05-2020.pdf
2020-05-04,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-04.05.2020-1.pdf
2020-05-04,UK,https://health.uk.gov.in/files/2020.05.04_Health_Bulletin.pdf
2020-05-04,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf
2020-05-05,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-05-1-1.pdf
2020-05-05,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/05-05-2020-Health-Bulletin.pdf
2020-05-05,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-05-05-2020.pdf
2020-05-05,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-05.05.2020.pdf
2020-05-05,UK,https://health.uk.gov.in/files/2020.05.05_Health_Bulletin.pdf
2020-05-05,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_5TH_MAY_FINAL.pdf
2020-05-06,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/5.Daily-Bulletin-HFWD-English-May-06.pdf
2020-05-06,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/06-05-2020-Health-Bulletin.pdf
2020-05-06,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-06-05-2020.pdf
2020-05-06,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-06.05.2020.pdf
2020-05-06,UK,https://health.uk.gov.in/files/2020.05.06_Health_Bulletin.pdf
2020-05-06,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_6TH_MAY_FINAL.pdf
2020-05-07,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-07.pdf
2020-05-07,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/HealthBulletin07052020.jpg
2020-05-07,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-07-05-2020.pdf
2020-05-07,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/05/Media-Bulletin-07-05-20-COVID-19-6-PM.pdf
2020-05-07,UK,https://health.uk.gov.in/files/2020.05.07_Health_Bulletin.pdf
2020-05-07,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_7TH_MAY_FINAL.pdf
2020-05-08,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-08-2.pdf
2020-05-08,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/08-05-2020-Health-Bulletin.pdf
2020-05-08,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-08-05-2020.pdf
2020-05-08,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-08.05.2020.pdf
2020-05-08,UK,https://health.uk.gov.in/files/2020.05.08_Health_Bulletin.pdf
2020-05-08,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_8th_MAY_FINAL.pdf
2020-05-09,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/5.Daily-Bulletin-HFWD-English-May-09.pdf
2020-05-09,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/09-05-2020-Health-Bulletin.pdf
2020-05-09,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-09-05-2020.pdf
2020-05-09,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-09.05.2020.pdf
2020-05-09,UK,https://health.uk.gov.in/files/2020.05.09_Health_Bulletin.pdf
2020-05-09,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_9th_MAY_REPORT_FINAL.pdf
2020-05-10,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-10.pdf
2020-05-10,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/10-05-2020-Health-Bulletin.pdf
2020-05-10,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-10-05-2020.pdf
2020-05-10,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10.05.2020.pdf
2020-05-10,UK,https://health.uk.gov.in/files/2020.05.10_Health_Bulletin.pdf
2020-05-10,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_10th_MAY_REPORT_FINAL.pdf
2020-05-11,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/5.Daily-Bulletin-HFWD-English-May-11.pdf
2020-05-11,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/11-05-2020-Health-Bulletin.pdf
2020-05-11,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-11-05-2020.pdf
2020-05-11,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-11.05.2020_1.pdf
2020-05-11,UK,https://health.uk.gov.in/files/2020.05.11_Health_Bulletin.pdf
2020-05-11,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_11th_MAY_REPORT_FINAL.pdf
2020-05-12,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/6.Daily-Bulletin-HFWD-English-May-12.pdf
2020-05-12,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/12-05-2020-Health-Bulletin.pdf
2020-05-12,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-12-05-2020.pdf
2020-05-12,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-12.05.2020-23-Pages-English-584-KB.pdf
2020-05-12,UK,https://health.uk.gov.in/files/2020.05.12_Health_Bulletin.pdf
2020-05-12,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_12th_MAY_REPORT_FINAL.pdf
2020-05-13,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/5.Daily-Bulletin-HFWD-English-May-13.pdf
2020-05-13,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/13-05-2020-Health-Bulletin.pdf
2020-05-13,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-13-05-2020.pdf
2020-05-13,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-13.05.2020.pdf
2020-05-13,UK,https://health.uk.gov.in/files/2020.05.13_Health_Bulletin.pdf
2020-05-13,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_13th_MAY_REPORT_FINAL.pdf
2020-05-14,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/6.Daily-Bulletin-HFWD-English-May-14.pdf
2020-05-14,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/14-05-2020-Health-Bulletin.pdf
2020-05-14,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-14-05-2020.pdf
2020-05-14,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-14-05-20-COVID-19-6-PM.pdf
2020-05-14,UK,https://health.uk.gov.in/files/2020.05.14_Health_Bulletin.pdf
2020-05-14,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_14th_MAY_REPORT_FINAL.pdf
2020-05-15,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-15.pdf
2020-05-15,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/15-05-2020-Health-Bulletin.pdf
2020-05-15,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-15-05-2020.pdf
2020-05-15,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-15-05-20-COVID-19-6-PM.pdf
2020-05-15,UK,https://health.uk.gov.in/files/2020.05.15_Health_Bulletin_1.pdf
2020-05-15,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_15th_MAY_REPORT_FINAL.pdf
2020-05-16,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-16.pdf
2020-05-16,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/16-05-2020-Health-Bulletin.pdf
2020-05-16,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-16-05-2020.pdf
2020-05-16,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-16.05.2020.pdf
2020-05-16,UK,https://health.uk.gov.in/files/2020.05.16_Health_Bulletin.pdf
2020-05-16,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_16th_MAY_REPORT_FINAL.pdf
2020-05-17,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/5.Daily-Bulletin-HFWD-English-May-17_1.pdf
2020-05-17,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/17-05-2020-Health-Bulletin.pdf
2020-05-17,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-17-05-2020.pdf
2020-05-17,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-17.05.2020.pdf
2020-05-17,UK,https://health.uk.gov.in/files/2020.05.17_Health_Bulletin.pdf
2020-05-17,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_17th_MAY_REPORT_FINAL.pdf
2020-05-18,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/6.Daily-Bulletin-HFWD-English-May-18.pdf
2020-05-18,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/18-05-2020-Health-Bulletin.pdf
2020-05-18,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-18-05-2020.pdf
2020-05-18,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18-05-20-COVID-19-6-PM.pdf
2020-05-18,UK,https://health.uk.gov.in/files/2020.05.18_Health_Bulletin_1.pdf
2020-05-18,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_18th_MAY_REPORT_FINAL.pdf
2020-05-19,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/5.Daily-Bulletin-HFWD-English-May-19.pdf
2020-05-19,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/19-05-2020-Health-Bulletin.pdf
2020-05-19,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-19-05-2020.pdf
2020-05-19,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-19-05-20-COVID-19-6-PM.pdf
2020-05-19,UK,https://health.uk.gov.in/files/2020.05.19_Health_Bulletin.pdf
2020-05-19,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_19th_MAY_REPORT_FINAL.pdf
2020-05-20,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-20.pdf
2020-05-20,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/20-05-2020-Health-Bulletin.pdf
2020-05-20,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-20-05-2020.pdf
2020-05-20,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-20-05-20-COVID-19-6-PM.pdf
2020-05-20,UK,https://health.uk.gov.in/files/2020.05.20_Health_Bulletin.pdf
2020-05-20,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_20th_MAY_REPORT_FINAL.pdf
2020-05-21,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-21-2.pdf
2020-05-21,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/21.05.2020-Health-Bulletin.pdf
2020-05-21,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-21-05-2020.pdf
2020-05-21,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-21-05-20-COVID-19-6-PM.pdf
2020-05-21,UK,https://health.uk.gov.in/files/2020.05.21_Health_Bulletin.pdf
2020-05-21,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_21st_MAY_REPORT_FINAL.pdf
2020-05-22,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-22-1.pdf
2020-05-22,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/22.05.2020-Health-Bulletin.pdf
2020-05-22,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-22-05-2020.pdf
2020-05-22,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-22-05-20-COVID-19-6-PM.pdf
2020-05-22,UK,https://health.uk.gov.in/files/2020.05.22_Health_Bulletin.pdf
2020-05-22,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_22nd_MAY_REPORT_FINAL.pdf
2020-05-23,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-23.pdf
2020-05-23,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/23-05-2020-Health-Bulletin.pdf
2020-05-23,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletinCOVID-1923-05-2020.pdf
2020-05-23,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-23-05-2020.pdf
2020-05-23,TN,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-23-05-20-COVID-19-6-PM.pdf
2020-05-23,UK,https://health.uk.gov.in/files/2020.05.23_Health_Bulletin.pdf
2020-05-23,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_23rd_MAY_REPORT_FINAL.pdf
2020-05-24,KL,https://dhs.kerala.gov.in/wp-content/uploads/2020/05/Daily-Bulletin-HFWD-English-May-24.pdf
2020-05-24,MP,http://mphealthresponse.nhmmp.gov.in/covid/wp-content/uploads/2020/05/24-05-2020-Health-Bulletin.pdf
2020-05-24,PB,http://covaprod.punjab.gov.in/covid19img/MediaBulletinCOVID-1924-05-2020-I.pdf
2020-05-24,TG,https://covid19.telangana.gov.in/wp-content/uploads/2020/05/Media-Bulletin-24-05-2020.pdf
