date,district_name,cases_daily,cases_total,deaths_daily,deaths_total
2021-11-21,nashik circle total,162.0,979254,2.0,20116
2021-11-21,nashik mc,31.0,237595,0.0,4634
2021-11-21,navi mumbai,26.0,121205,0.0,2007
2021-11-21,osmanabad,5.0,67971,0.0,1979
2021-11-21,other states/countries,0.0,144,0.0,111
2021-11-21,palghar,6.0,56383,0.0,1233
2021-11-21,panvel mc,12.0,78152,0.0,1425
2021-11-21,parbhani,5.0,34171,0.0,793
2021-11-21,parbhani mc,3.0,18262,0.0,442
2021-11-21,pcmc,42.0,269480,0.0,3509
2021-11-21,pmc,101.0,522485,0.0,9212
2021-11-21,pune,58.0,367198,0.0,6947
2021-11-21,pune circle total,250.0,1621092,5.0,31703
2021-11-21,raigad,15.0,118493,0.0,3200
2021-11-21,ratnagiri,4.0,79069,0.0,2490
2021-11-21,sangli,4.0,164249,1.0,4270
2021-11-21,sangli mc,2.0,45723,0.0,1351
2021-11-21,satara,25.0,250938,5.0,6470
2021-11-21,sindhudurg,0.0,52922,0.0,1441
2021-11-21,solapur,22.0,178313,0.0,4097
2021-11-21,solapur mc,2.0,32678,0.0,1468
2021-11-21,thane,16.0,100857,0.0,2212
2021-11-21,tmc,23.0,144572,0.0,2121
2021-11-21,ulhasnagar mc,4.0,22007,0.0,659
2021-11-21,vasai virar mc,10.0,82070,0.0,2059
2021-11-21,wardha,1.0,57362,0.0,1218
2021-11-21,washim,0.0,41666,0.0,637
2021-11-21,yawatmal,0.0,75982,0.0,1798
2021-11-22,ahmednagar,69.0,272915,0.0,5470
2021-11-22,ahmednagar mc,8.0,68562,0.0,1631
2021-11-22,akola,0.0,25530,0.0,655
2021-11-22,akola circle total,6.0,358273,0.0,6258
2021-11-22,akola mc,0.0,33254,0.0,771
2021-11-22,amaravati,0.0,52493,0.0,987
2021-11-22,amaravati mc,1.0,43766,0.0,608
2021-11-22,aurangabad,9.0,62381,0.0,1927
2021-11-22,aurangabad circle total,15.0,287346,0.0,7206
2021-11-22,aurangabad mc,4.0,93365,0.0,2327
2021-11-22,beed,7.0,103943,0.0,2820
2021-11-22,bhandara,0.0,60087,0.0,1123
2021-11-22,bhivandi nijampur mc,0.0,11304,0.0,489
2021-11-22,buldhana,5.0,85582,0.0,802
2021-11-22,chandrapur,0.0,59379,0.0,1087
2021-11-22,chandrapur mc,0.0,29617,0.0,476
2021-11-22,dhule,0.0,26217,0.0,362
2021-11-22,dhule mc,0.0,19968,0.0,292
2021-11-22,gadchiroli,2.0,30453,0.0,669
2021-11-22,gondia,0.0,40521,0.0,569
2021-11-22,grand total,656.0,6630531,8.0,140747
2021-11-22,hingoli,0.0,18480,0.0,507
2021-11-22,jalgaon,0.0,107072,0.0,2057
2021-11-22,jalgaon mc,0.0,32895,0.0,657
2021-11-22,jalna,0.0,60685,0.0,1210
2021-11-22,kdmc,15.0,153097,0.0,2866
2021-11-22,kolhapur,1.0,155332,0.0,4543
2021-11-22,kolhapur circle total,17.0,548764,0.0,15400
2021-11-22,kolhapur mc,5.0,51458,0.0,1305
2021-11-22,latur,3.0,68496,0.0,1799
2021-11-22,latur circle total,17.0,354619,0.0,9898
2021-11-22,latur mc,1.0,23739,0.0,642
2021-11-22,malegaon mc,0.0,10154,0.0,336
2021-11-22,mcgm,174.0,761480,4.0,16310
2021-11-22,mira bhayandar mc,16.0,59887,0.0,1200
2021-11-22,mumbai circle total,307.0,1709609,4.0,35781
2021-11-22,nagpur,0.0,129591,0.0,3075
2021-11-22,nagpur circle total,12.0,771148,0.0,14270
2021-11-22,nagpur mc,8.0,364136,0.0,6053
2021-11-22,nanded,2.0,46543,0.0,1625
2021-11-22,nanded mc,1.0,43924,0.0,1033
2021-11-22,nandurbar,0.0,40013,0.0,948
2021-11-22,nashik,25.0,163965,0.0,3729
2021-11-22,nashik circle total,121.0,979375,0.0,20116
2021-11-22,nashik mc,19.0,237614,0.0,4634
2021-11-22,navi mumbai,24.0,121229,0.0,2007
2021-11-22,osmanabad,3.0,67974,0.0,1979
2021-11-22,other states/countries,0.0,144,0.0,111
2021-11-22,palghar,2.0,56385,0.0,1233
2021-11-22,panvel mc,7.0,78159,0.0,1425
2021-11-22,parbhani,0.0,34171,0.0,793
2021-11-22,parbhani mc,2.0,18264,0.0,442
2021-11-22,pcmc,32.0,269512,0.0,3509
2021-11-22,pmc,48.0,522533,0.0,9212
2021-11-22,pune,48.0,367246,1.0,6948
2021-11-22,pune circle total,161.0,1621253,4.0,31707
2021-11-22,raigad,11.0,118504,0.0,3200
2021-11-22,ratnagiri,0.0,79069,0.0,2490
2021-11-22,sangli,3.0,164252,0.0,4270
2021-11-22,sangli mc,1.0,45724,0.0,1351
2021-11-22,satara,21.0,250959,0.0,6470
2021-11-22,sindhudurg,7.0,52929,0.0,1441
2021-11-22,solapur,11.0,178324,3.0,4100
2021-11-22,solapur mc,1.0,32679,0.0,1468
2021-11-22,thane,11.0,100868,0.0,2212
2021-11-22,tmc,30.0,144602,0.0,2121
2021-11-22,ulhasnagar mc,4.0,22011,0.0,659
2021-11-22,vasai virar mc,13.0,82083,0.0,2059
2021-11-22,wardha,2.0,57364,0.0,1218
2021-11-22,washim,0.0,41666,0.0,637
2021-11-22,yawatmal,0.0,75982,0.0,1798
2021-11-23,ahmednagar,61.0,272976,1.0,5471
2021-11-23,ahmednagar mc,17.0,68579,0.0,1631
2021-11-23,akola,0.0,25530,0.0,655
2021-11-23,akola circle total,4.0,358277,0.0,6258
2021-11-23,akola mc,1.0,33255,0.0,771
2021-11-23,amaravati,0.0,52493,0.0,987
2021-11-23,amaravati mc,0.0,43766,0.0,608
2021-11-23,aurangabad,4.0,62385,0.0,1927
2021-11-23,aurangabad circle total,20.0,287366,0.0,7206
2021-11-23,aurangabad mc,7.0,93372,0.0,2327
2021-11-23,beed,5.0,103948,2.0,2822
2021-11-23,bhandara,0.0,60087,0.0,1123
2021-11-23,bhivandi nijampur mc,0.0,11304,0.0,489
2021-11-23,buldhana,2.0,85584,0.0,802
2021-11-23,chandrapur,0.0,59379,0.0,1087
2021-11-23,chandrapur mc,1.0,29618,0.0,476
2021-11-23,dhule,0.0,26217,0.0,362
2021-11-23,dhule mc,0.0,19968,0.0,292
2021-11-23,gadchiroli,0.0,30453,0.0,669
2021-11-23,gondia,0.0,40521,0.0,569
2021-11-23,grand total,766.0,6631297,19.0,140766
2021-11-23,hingoli,1.0,18481,0.0,507
2021-11-23,jalgaon,0.0,107072,0.0,2057
2021-11-23,jalgaon mc,0.0,32895,0.0,657
2021-11-23,jalna,3.0,60688,0.0,1210
2021-11-23,kdmc,22.0,153119,0.0,2866
2021-11-23,kolhapur,2.0,155334,0.0,4543
2021-11-23,kolhapur circle total,24.0,548788,1.0,15401
2021-11-23,kolhapur mc,0.0,51458,0.0,1305
2021-11-23,latur,2.0,68498,0.0,1799
2021-11-23,latur circle total,15.0,354634,3.0,9901
2021-11-23,latur mc,2.0,23741,0.0,642
2021-11-23,malegaon mc,0.0,10154,0.0,336
2021-11-23,mcgm,190.0,761670,1.0,16311
2021-11-23,mira bhayandar mc,1.0,59888,0.0,1200
2021-11-23,mumbai circle total,310.0,1709919,3.0,35784
2021-11-23,nagpur,0.0,129591,0.0,3075
2021-11-23,nagpur circle total,8.0,771156,0.0,14270
2021-11-23,nagpur mc,7.0,364143,0.0,6053
2021-11-23,nanded,0.0,46543,0.0,1625
2021-11-23,nanded mc,1.0,43925,0.0,1033
2021-11-23,nandurbar,1.0,40014,0.0,948
2021-11-23,nashik,20.0,163985,1.0,3730
2021-11-23,nashik circle total,142.0,979517,5.0,20121
2021-11-23,nashik mc,43.0,237657,3.0,4637
2021-11-23,navi mumbai,17.0,121246,0.0,2007
2021-11-23,osmanabad,5.0,67979,1.0,1980
2021-11-23,other states/countries,0.0,144,0.0,111
2021-11-23,palghar,3.0,56388,0.0,1233
2021-11-23,panvel mc,18.0,78177,0.0,1425
2021-11-23,parbhani,1.0,34172,0.0,793
2021-11-23,parbhani mc,4.0,18268,0.0,442
2021-11-23,pcmc,43.0,269555,0.0,3509
2021-11-23,pmc,102.0,522635,0.0,9212
2021-11-23,pune,63.0,367309,4.0,6952
2021-11-23,pune circle total,243.0,1621496,7.0,31714
2021-11-23,raigad,11.0,118515,0.0,3200
2021-11-23,ratnagiri,3.0,79072,0.0,2490
2021-11-23,sangli,12.0,164264,1.0,4271
2021-11-23,sangli mc,4.0,45728,0.0,1351
2021-11-23,satara,14.0,250973,2.0,6472
2021-11-23,sindhudurg,3.0,52932,0.0,1441
2021-11-23,solapur,16.0,178340,1.0,4101
2021-11-23,solapur mc,5.0,32684,0.0,1468
2021-11-23,thane,5.0,100873,0.0,2212
2021-11-23,tmc,26.0,144628,0.0,2121
2021-11-23,ulhasnagar mc,0.0,22011,0.0,659
2021-11-23,vasai virar mc,17.0,82100,2.0,2061
2021-11-23,wardha,0.0,57364,0.0,1218
2021-11-23,washim,0.0,41666,0.0,637
2021-11-23,yawatmal,1.0,75983,0.0,1798
2021-11-25,ahmednagar,73.0,273126,5.0,5480
2021-11-25,ahmednagar mc,13.0,68598,4.0,1635
2021-11-25,akola,0.0,25530,0.0,655
2021-11-25,akola circle total,6.0,358288,0.0,6258
2021-11-25,akola mc,0.0,33256,0.0,771
2021-11-25,amaravati,0.0,52493,0.0,987
2021-11-25,amaravati mc,1.0,43767,0.0,608
2021-11-25,aurangabad,10.0,62401,0.0,1927
2021-11-25,aurangabad circle total,19.0,287403,0.0,7206
2021-11-25,aurangabad mc,5.0,93385,0.0,2327
2021-11-25,beed,11.0,103967,1.0,2823
2021-11-25,bhandara,1.0,60088,0.0,1123
2021-11-25,bhivandi nijampur mc,1.0,11309,0.0,489
2021-11-25,buldhana,2.0,85587,0.0,802
2021-11-25,chandrapur,1.0,59380,0.0,1087
2021-11-25,chandrapur mc,0.0,29619,0.0,476
2021-11-25,dhule,0.0,26217,0.0,362
2021-11-25,dhule mc,0.0,19968,0.0,292
2021-11-25,gadchiroli,0.0,30455,0.0,669
2021-11-25,gondia,0.0,40521,0.0,569
2021-11-25,grand total,848.0,6633105,50.0,140857
2021-11-25,hingoli,0.0,18481,0.0,507
2021-11-25,jalgaon,0.0,107075,0.0,2057
2021-11-25,jalgaon mc,0.0,32895,0.0,657
2021-11-25,jalna,4.0,60695,0.0,1210
2021-11-25,kdmc,23.0,153163,0.0,2866
2021-11-25,kolhapur,0.0,155334,0.0,4543
2021-11-25,kolhapur circle total,17.0,548830,1.0,15402
2021-11-25,kolhapur mc,1.0,51461,0.0,1305
2021-11-25,latur,5.0,68505,0.0,1799
2021-11-25,latur circle total,21.0,354674,1.0,9902
2021-11-25,latur mc,2.0,23745,0.0,642
2021-11-25,malegaon mc,1.0,10155,0.0,336
2021-11-25,mcgm,174.0,762095,4.0,16319
2021-11-25,mira bhayandar mc,14.0,59914,0.0,1200
2021-11-25,mumbai circle total,339.0,1710683,19.0,35818
2021-11-25,nagpur,0.0,129592,0.0,3075
2021-11-25,nagpur circle total,5.0,771172,0.0,14270
2021-11-25,nagpur mc,3.0,364151,0.0,6053
2021-11-25,nanded,1.0,46544,0.0,1625
2021-11-25,nanded mc,1.0,43928,0.0,1033
2021-11-25,nandurbar,0.0,40014,0.0,948
2021-11-25,nashik,13.0,164020,7.0,3739
2021-11-25,nashik circle total,133.0,979783,19.0,20146
2021-11-25,nashik mc,33.0,237715,3.0,4640
2021-11-25,navi mumbai,20.0,121293,1.0,2009
2021-11-25,osmanabad,1.0,67985,0.0,1980
2021-11-25,other states/countries,0.0,144,0.0,111
2021-11-25,palghar,1.0,56396,0.0,1233
2021-11-25,panvel mc,17.0,78217,1.0,1426
2021-11-25,parbhani,0.0,34173,0.0,793
2021-11-25,parbhani mc,0.0,18268,0.0,442
2021-11-25,pcmc,59.0,269681,0.0,3509
2021-11-25,pmc,94.0,522826,0.0,9214
2021-11-25,pune,100.0,367523,6.0,6971
2021-11-25,pune circle total,308.0,1622128,10.0,31744
2021-11-25,raigad,19.0,118546,11.0,3219
2021-11-25,ratnagiri,6.0,79089,0.0,2490
2021-11-25,sangli,6.0,164271,1.0,4272
2021-11-25,sangli mc,1.0,45731,0.0,1351
2021-11-25,satara,25.0,251020,3.0,6475
2021-11-25,sindhudurg,3.0,52944,0.0,1441
2021-11-25,solapur,22.0,178380,1.0,4104
2021-11-25,solapur mc,8.0,32698,0.0,1471
2021-11-25,thane,14.0,100899,0.0,2213
2021-11-25,tmc,41.0,144703,0.0,2121
2021-11-25,ulhasnagar mc,1.0,22012,1.0,660
2021-11-25,vasai virar mc,14.0,82136,1.0,2063
2021-11-25,wardha,0.0,57366,0.0,1218
2021-11-25,washim,2.0,41670,0.0,637
2021-11-25,yawatmal,1.0,75985,0.0,1798
2021-11-28,ahmednagar,59.0,272976,9.0,5491
2021-11-28,ahmednagar mc,11.0,68554,0.0,1635
2021-11-28,akola,3.0,25535,0.0,655
2021-11-28,akola circle total,7.0,358281,0.0,6258
2021-11-28,akola mc,1.0,33259,0.0,771
2021-11-28,amaravati,1.0,52474,0.0,987
2021-11-28,amaravati mc,1.0,43757,0.0,608
2021-11-28,aurangabad,14.0,62341,0.0,1927
2021-11-28,aurangabad circle total,28.0,287241,0.0,7206
2021-11-28,aurangabad mc,11.0,93265,0.0,2327
2021-11-28,beed,2.0,103986,0.0,2827
2021-11-28,bhandara,0.0,60088,0.0,1123
2021-11-28,bhivandi nijampur mc,4.0,11319,0.0,489
2021-11-28,buldhana,1.0,85592,0.0,802
2021-11-28,chandrapur,0.0,59365,0.0,1088
2021-11-28,chandrapur mc,1.0,29617,0.0,476
2021-11-28,dhule,1.0,26218,0.0,362
2021-11-28,dhule mc,0.0,19969,1.0,293
2021-11-28,gadchiroli,0.0,30455,0.0,669
2021-11-28,gondia,3.0,40525,0.0,569
2021-11-28,grand total,832.0,6634444,33.0,140941
2021-11-28,hingoli,0.0,18481,0.0,507
2021-11-28,jalgaon,0.0,107075,0.0,2057
2021-11-28,jalgaon mc,0.0,32899,0.0,657
2021-11-28,jalna,3.0,60707,0.0,1210
2021-11-28,kdmc,10.0,153210,0.0,2866
2021-11-28,kolhapur,1.0,155336,0.0,4543
2021-11-28,kolhapur circle total,20.0,548742,0.0,15406
2021-11-28,kolhapur mc,0.0,51465,0.0,1305
2021-11-28,latur,4.0,68517,0.0,1799
2021-11-28,latur circle total,28.0,354754,0.0,9907
2021-11-28,latur mc,9.0,23764,0.0,642
2021-11-28,malegaon mc,0.0,10155,0.0,336
2021-11-28,mcgm,210.0,762584,4.0,16330
2021-11-28,mira bhayandar mc,18.0,59964,1.0,1202
2021-11-28,mumbai circle total,367.0,1711471,20.0,35866
2021-11-28,nagpur,0.0,129592,0.0,3075
2021-11-28,nagpur circle total,10.0,771177,0.0,14271
2021-11-28,nagpur mc,6.0,364169,0.0,6053
2021-11-28,nanded,1.0,46545,0.0,1625
2021-11-28,nanded mc,6.0,43939,0.0,1033
2021-11-28,nandurbar,0.0,40016,0.0,948
2021-11-28,nashik,33.0,164092,0.0,3741
2021-11-28,nashik circle total,132.0,979751,10.0,20160
2021-11-28,nashik mc,28.0,237797,0.0,4640
2021-11-28,navi mumbai,23.0,121375,0.0,2010
2021-11-28,osmanabad,6.0,68003,0.0,1981
2021-11-28,other states/countries,0.0,144,0.0,111
2021-11-28,palghar,1.0,56410,0.0,1233
2021-11-28,panvel mc,9.0,78177,0.0,1426
2021-11-28,parbhani,0.0,34179,0.0,793
2021-11-28,parbhani mc,0.0,18268,0.0,442
2021-11-28,pcmc,60.0,269828,1.0,3512
2021-11-28,pmc,99.0,523108,0.0,9217
2021-11-28,pune,56.0,367747,1.0,6972
2021-11-28,pune circle total,240.0,1622883,3.0,31756
2021-11-28,raigad,11.0,118460,13.0,3244
2021-11-28,ratnagiri,3.0,79102,0.0,2490
2021-11-28,sangli,11.0,164178,0.0,4275
2021-11-28,sangli mc,3.0,45709,0.0,1352
2021-11-28,satara,16.0,251078,0.0,6475
2021-11-28,sindhudurg,2.0,52952,0.0,1441
2021-11-28,solapur,9.0,178417,1.0,4108
2021-11-28,solapur mc,0.0,32705,0.0,1472
2021-11-28,thane,22.0,100959,0.0,2218
2021-11-28,tmc,35.0,144814,2.0,2123
2021-11-28,ulhasnagar mc,3.0,22020,0.0,660
2021-11-28,vasai virar mc,21.0,82179,0.0,2065
2021-11-28,wardha,0.0,57366,0.0,1218
2021-11-28,washim,0.0,41670,0.0,637
2021-11-28,yawatmal,0.0,75994,0.0,1798
2021-11-29,ahmednagar,53.0,273029,0.0,5491
2021-11-29,ahmednagar mc,11.0,68565,0.0,1635
2021-11-29,akola,0.0,25535,0.0,655
2021-11-29,akola circle total,4.0,358285,1.0,6259
2021-11-29,akola mc,0.0,33259,0.0,771
2021-11-29,amaravati,0.0,52474,0.0,987
2021-11-29,amaravati mc,0.0,43757,0.0,608
2021-11-29,aurangabad,4.0,62345,0.0,1927
2021-11-29,aurangabad circle total,8.0,287249,0.0,7206
2021-11-29,aurangabad mc,2.0,93267,0.0,2327
2021-11-29,beed,3.0,103989,0.0,2827
2021-11-29,bhandara,0.0,60088,0.0,1123
2021-11-29,bhivandi nijampur mc,0.0,11319,0.0,489
2021-11-29,buldhana,2.0,85594,0.0,802
2021-11-29,chandrapur,1.0,59366,0.0,1088
2021-11-29,chandrapur mc,0.0,29617,0.0,476
2021-11-29,dhule,0.0,26218,0.0,362
2021-11-29,dhule mc,0.0,19969,0.0,293
2021-11-29,gadchiroli,0.0,30455,0.0,669
2021-11-29,gondia,0.0,40525,0.0,569
2021-11-29,grand total,536.0,6634980,21.0,140962
2021-11-29,hingoli,0.0,18481,0.0,507
2021-11-29,jalgaon,0.0,107075,0.0,2057
2021-11-29,jalgaon mc,3.0,32902,0.0,657
2021-11-29,jalna,2.0,60709,0.0,1210
2021-11-29,kdmc,6.0,153216,0.0,2866
2021-11-29,kolhapur,0.0,155336,0.0,4543
2021-11-29,kolhapur circle total,9.0,548751,1.0,15407
2021-11-29,kolhapur mc,0.0,51465,0.0,1305
2021-11-29,latur,3.0,68520,0.0,1799
2021-11-29,latur circle total,13.0,354767,0.0,9907
2021-11-29,latur mc,3.0,23767,0.0,642
2021-11-29,malegaon mc,1.0,10156,0.0,336
2021-11-29,mcgm,110.0,762694,4.0,16334
2021-11-29,mira bhayandar mc,7.0,59971,0.0,1202
2021-11-29,mumbai circle total,264.0,1711735,19.0,35885
2021-11-29,nagpur,0.0,129592,0.0,3075
2021-11-29,nagpur circle total,6.0,771183,0.0,14271
2021-11-29,nagpur mc,5.0,364174,0.0,6053
2021-11-29,nanded,1.0,46546,0.0,1625
2021-11-29,nanded mc,0.0,43939,0.0,1033
2021-11-29,nandurbar,0.0,40016,0.0,948
2021-11-29,nashik,20.0,164112,0.0,3741
2021-11-29,nashik circle total,107.0,979858,0.0,20160
2021-11-29,nashik mc,19.0,237816,0.0,4640
2021-11-29,navi mumbai,12.0,121387,0.0,2010
2021-11-29,osmanabad,3.0,68006,0.0,1981
2021-11-29,other states/countries,0.0,144,0.0,111
2021-11-29,palghar,2.0,56412,0.0,1233
2021-11-29,panvel mc,17.0,78194,0.0,1426
2021-11-29,parbhani,0.0,34179,0.0,793
2021-11-29,parbhani mc,0.0,18268,0.0,442
2021-11-29,pcmc,15.0,269843,0.0,3512
2021-11-29,pmc,53.0,523161,0.0,9217
2021-11-29,pune,35.0,367782,0.0,6972
2021-11-29,pune circle total,125.0,1623008,0.0,31756
2021-11-29,raigad,9.0,118469,15.0,3259
2021-11-29,ratnagiri,7.0,79109,1.0,2491
2021-11-29,sangli,2.0,164180,0.0,4275
2021-11-29,sangli mc,0.0,45709,0.0,1352
2021-11-29,satara,13.0,251091,0.0,6475
2021-11-29,sindhudurg,0.0,52952,0.0,1441
2021-11-29,solapur,8.0,178425,0.0,4108
2021-11-29,solapur mc,1.0,32706,0.0,1472
2021-11-29,thane,57.0,101016,0.0,2218
2021-11-29,tmc,28.0,144842,0.0,2123
2021-11-29,ulhasnagar mc,2.0,22022,0.0,660
2021-11-29,vasai virar mc,14.0,82193,0.0,2065
2021-11-29,wardha,0.0,57366,0.0,1218
2021-11-29,washim,1.0,41671,0.0,637
2021-11-29,yawatmal,1.0,75995,1.0,1799
2021-11-30,ahmednagar,41.0,273070,0.0,5491
2021-11-30,ahmednagar mc,8.0,68573,0.0,1635
2021-11-30,akola,0.0,25535,0.0,655
2021-11-30,akola circle total,8.0,358293,2.0,6261
2021-11-30,akola mc,0.0,33259,0.0,771
2021-11-30,amaravati,2.0,52476,1.0,988
2021-11-30,amaravati mc,2.0,43759,1.0,609
2021-11-30,aurangabad,5.0,62350,0.0,1927
2021-11-30,aurangabad circle total,15.0,287264,0.0,7206
2021-11-30,aurangabad mc,2.0,93269,0.0,2327
2021-11-30,beed,7.0,103996,1.0,2828
2021-11-30,bhandara,0.0,60088,0.0,1123
2021-11-30,bhivandi nijampur mc,0.0,11319,0.0,489
2021-11-30,buldhana,3.0,85597,0.0,802
2021-11-30,chandrapur,0.0,59366,0.0,1088
2021-11-30,chandrapur mc,2.0,29619,0.0,476
2021-11-30,dhule,0.0,26218,0.0,362
2021-11-30,dhule mc,0.0,19969,0.0,293
2021-11-30,gadchiroli,0.0,30455,0.0,669
2021-11-30,gondia,0.0,40525,0.0,569
2021-11-30,grand total,678.0,6635658,35.0,140997
2021-11-30,hingoli,0.0,18481,0.0,507
2021-11-30,jalgaon,0.0,107075,0.0,2057
2021-11-30,jalgaon mc,0.0,32902,0.0,657
2021-11-30,jalna,6.0,60715,0.0,1210
2021-11-30,kdmc,12.0,153228,0.0,2866
2021-11-30,kolhapur,1.0,155337,0.0,4543
2021-11-30,kolhapur circle total,9.0,548760,2.0,15409
2021-11-30,kolhapur mc,0.0,51465,0.0,1305
2021-11-30,latur,3.0,68523,0.0,1799
2021-11-30,latur circle total,25.0,354792,1.0,9908
2021-11-30,latur mc,8.0,23775,0.0,642
2021-11-30,malegaon mc,0.0,10156,0.0,336
2021-11-30,mcgm,180.0,762874,2.0,16336
2021-11-30,mira bhayandar mc,7.0,59978,1.0,1203
2021-11-30,mumbai circle total,298.0,1712033,22.0,35907
2021-11-30,nagpur,2.0,129594,0.0,3075
2021-11-30,nagpur circle total,11.0,771194,0.0,14271
2021-11-30,nagpur mc,7.0,364181,0.0,6053
2021-11-30,nanded,1.0,46547,0.0,1625
2021-11-30,nanded mc,3.0,43942,0.0,1033
2021-11-30,nandurbar,3.0,40019,0.0,948
2021-11-30,nashik,12.0,164124,0.0,3741
2021-11-30,nashik circle total,80.0,979938,2.0,20162
2021-11-30,nashik mc,16.0,237832,2.0,4642
2021-11-30,navi mumbai,21.0,121408,0.0,2010
2021-11-30,osmanabad,3.0,68009,0.0,1981
2021-11-30,other states/countries,0.0,144,0.0,111
2021-11-30,palghar,6.0,56418,0.0,1233
2021-11-30,panvel mc,19.0,78213,1.0,1427
2021-11-30,parbhani,2.0,34181,0.0,793
2021-11-30,parbhani mc,0.0,18268,0.0,442
2021-11-30,pcmc,35.0,269878,0.0,3512
2021-11-30,pmc,82.0,523243,0.0,9217
2021-11-30,pune,86.0,367868,6.0,6978
2021-11-30,pune circle total,232.0,1623240,6.0,31762
2021-11-30,raigad,11.0,118480,17.0,3276
2021-11-30,ratnagiri,2.0,79111,0.0,2491
2021-11-30,sangli,4.0,164184,2.0,4277
2021-11-30,sangli mc,1.0,45710,0.0,1352
2021-11-30,satara,15.0,251106,0.0,6475
2021-11-30,sindhudurg,1.0,52953,0.0,1441
2021-11-30,solapur,9.0,178434,0.0,4108
2021-11-30,solapur mc,5.0,32711,0.0,1472
2021-11-30,thane,12.0,101028,0.0,2218
2021-11-30,tmc,21.0,144863,0.0,2123
2021-11-30,ulhasnagar mc,1.0,22023,1.0,661
2021-11-30,vasai virar mc,8.0,82201,0.0,2065
2021-11-30,wardha,0.0,57366,0.0,1218
2021-11-30,washim,0.0,41671,0.0,637
2021-11-30,yawatmal,1.0,75996,0.0,1799
2021-12-01,ahmednagar,31.0,273101,1.0,5492
2021-12-01,ahmednagar mc,6.0,68579,0.0,1635
2021-12-01,akola,1.0,25536,0.0,655
2021-12-01,akola circle total,9.0,358302,0.0,6261
2021-12-01,akola mc,0.0,33259,0.0,771
2021-12-01,amaravati,1.0,52477,0.0,988
2021-12-01,amaravati mc,3.0,43762,0.0,609
2021-12-01,aurangabad,36.0,62386,1.0,1928
2021-12-01,aurangabad circle total,46.0,287310,2.0,7208
2021-12-01,aurangabad mc,8.0,93277,0.0,2327
2021-12-01,beed,10.0,104006,0.0,2828
2021-12-01,bhandara,0.0,60088,0.0,1123
2021-12-01,bhivandi nijampur mc,2.0,11321,0.0,489
2021-12-01,buldhana,0.0,85597,0.0,802
2021-12-01,chandrapur,0.0,59366,0.0,1088
2021-12-01,chandrapur mc,2.0,29621,0.0,476
2021-12-01,dhule,0.0,26218,0.0,362
2021-12-01,dhule mc,0.0,19969,0.0,293
2021-12-01,gadchiroli,0.0,30455,0.0,669
2021-12-01,gondia,0.0,40525,0.0,569
2021-12-01,grand total,767.0,6636425,28.0,141025
2021-12-01,hingoli,1.0,18482,0.0,507
2021-12-01,jalgaon,0.0,107075,0.0,2057
2021-12-01,jalgaon mc,0.0,32902,0.0,657
2021-12-01,jalna,1.0,60716,1.0,1211
2021-12-01,kdmc,22.0,153250,0.0,2866
2021-12-01,kolhapur,4.0,155341,0.0,4543
2021-12-01,kolhapur circle total,25.0,548785,2.0,15411
2021-12-01,kolhapur mc,1.0,51466,0.0,1305
2021-12-01,latur,3.0,68526,0.0,1799
2021-12-01,latur circle total,17.0,354809,1.0,9909
2021-12-01,latur mc,2.0,23777,0.0,642
2021-12-01,malegaon mc,0.0,10156,0.0,336
2021-12-01,mcgm,112.0,762986,4.0,16340
2021-12-01,mira bhayandar mc,16.0,59994,0.0,1203
2021-12-01,mumbai circle total,309.0,1712342,19.0,35926
2021-12-01,nagpur,3.0,129597,0.0,3075
2021-12-01,nagpur circle total,10.0,771204,0.0,14271
2021-12-01,nagpur mc,4.0,364185,0.0,6053
2021-12-01,nanded,0.0,46547,1.0,1626
2021-12-01,nanded mc,1.0,43943,0.0,1033
2021-12-01,nandurbar,0.0,40019,0.0,948
2021-12-01,nashik,36.0,164160,1.0,3742
2021-12-01,nashik circle total,107.0,980045,2.0,20164
2021-12-01,nashik mc,34.0,237866,0.0,4642
2021-12-01,navi mumbai,44.0,121452,0.0,2010
2021-12-01,osmanabad,1.0,68010,0.0,1981
2021-12-01,other states/countries,0.0,144,0.0,111
2021-12-01,palghar,8.0,56426,0.0,1233
2021-12-01,panvel mc,8.0,78221,0.0,1427
2021-12-01,parbhani,0.0,34181,0.0,793
2021-12-01,parbhani mc,0.0,18268,0.0,442
2021-12-01,pcmc,39.0,269917,0.0,3512
2021-12-01,pmc,101.0,523344,1.0,9218
2021-12-01,pune,71.0,367939,0.0,6978
2021-12-01,pune circle total,244.0,1623484,2.0,31764
2021-12-01,raigad,8.0,118488,14.0,3290
2021-12-01,ratnagiri,4.0,79115,1.0,2492
2021-12-01,sangli,10.0,164194,0.0,4277
2021-12-01,sangli mc,6.0,45716,0.0,1352
2021-12-01,satara,15.0,251121,1.0,6476
2021-12-01,sindhudurg,0.0,52953,1.0,1442
2021-12-01,solapur,11.0,178445,0.0,4108
2021-12-01,solapur mc,7.0,32718,0.0,1472
2021-12-01,thane,32.0,101060,0.0,2218
2021-12-01,tmc,38.0,144901,0.0,2123
2021-12-01,ulhasnagar mc,3.0,22026,0.0,661
2021-12-01,vasai virar mc,16.0,82217,1.0,2066
2021-12-01,wardha,1.0,57367,0.0,1218
2021-12-01,washim,2.0,41673,0.0,637
2021-12-01,yawatmal,2.0,75998,0.0,1799
