date,district,total_active_cases_till_yesterday,new_cases_today,discharged_cases_today,deaths_today,total_active_cases_including_today,total_indegenous_cases_till_yesterday,indegenous_cases_today,total_imported_cases_till_yesterday,imported_cases_today,total_cases_till_today,total_cases_discharged,total_deaths
2021-09-19,coimbatore,2204,215,217,4,2198,239975.0,215.0,51.0,0.0,240241.0,235726,2317
2021-09-19,cuddalore,352,40,53,1,338,62767.0,40.0,203.0,0.0,63010.0,61818,854
2021-09-19,dharmapuri,227,21,20,1,227,27047.0,21.0,216.0,0.0,27284.0,26804,253
2021-09-19,dindigul,139,12,10,0,141,32596.0,12.0,77.0,0.0,32685.0,31911,633
2021-09-19,erode,1371,131,99,0,1403,100481.0,131.0,94.0,0.0,100706.0,98637,666
2021-09-19,grand total,16893,1697,1594,27,16969,2635025.0,1696.0,8658.0,1.0,2645380.0,2593074,35337
2021-09-19,kallakurichi,381,32,29,0,384,30261.0,32.0,404.0,0.0,30697.0,30108,205
2021-09-19,kancheepuram,344,46,39,1,350,73470.0,46.0,4.0,0.0,73520.0,71930,1240
2021-09-19,kanyakumari,279,20,12,0,287,61324.0,20.0,124.0,0.0,61468.0,60141,1040
2021-09-19,karur,176,15,21,0,170,23344.0,15.0,47.0,0.0,23406.0,22883,353
2021-09-19,krishnagiri,270,26,23,0,273,42241.0,25.0,233.0,1.0,42500.0,41893,334
2021-09-19,madurai,190,14,16,1,187,74123.0,14.0,172.0,0.0,74309.0,72959,1163
2021-09-19,mayiladuthurai,270,19,38,2,249,22468.0,19.0,39.0,0.0,22526.0,21981,296
2021-09-19,nagapattinam,330,34,25,1,338,20083.0,34.0,53.0,0.0,20170.0,19517,315
2021-09-19,namakkal,610,47,81,0,576,49835.0,47.0,112.0,0.0,49994.0,48938,480
2021-09-19,nilgiris,367,34,32,0,369,32274.0,34.0,44.0,0.0,32352.0,31787,196
2021-09-19,perambalur,86,7,8,1,84,11842.0,7.0,3.0,0.0,11852.0,11535,233
2021-09-19,pudukottai,212,20,17,2,213,29435.0,20.0,35.0,0.0,29490.0,28876,401
2021-09-19,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-09-19,ramanathapuram,55,3,5,0,53,20144.0,3.0,135.0,0.0,20282.0,19875,354
2021-09-19,ranipet,161,17,18,0,160,42794.0,17.0,49.0,0.0,42860.0,41939,761
2021-09-19,salem,583,71,65,3,586,96783.0,71.0,438.0,0.0,97292.0,95048,1658
2021-09-19,sivagangai,185,14,9,0,190,19546.0,14.0,108.0,0.0,19668.0,19276,202
2021-09-19,tenkasi,86,7,11,0,82,27166.0,7.0,58.0,0.0,27231.0,26665,484
2021-09-19,thanjavur,1012,103,90,3,1022,72459.0,103.0,22.0,0.0,72584.0,70648,914
2021-09-19,theni,86,7,6,0,87,43282.0,7.0,45.0,0.0,43334.0,42731,516
2021-09-19,thirupathur,106,11,7,0,110,28646.0,11.0,118.0,0.0,28775.0,28047,618
2021-09-19,thiruvallur,639,66,75,3,627,116956.0,66.0,10.0,0.0,117032.0,114594,1811
2021-09-19,thiruvannamalai,294,37,36,1,294,53508.0,37.0,398.0,0.0,53943.0,52987,662
2021-09-19,thiruvarur,403,40,48,0,395,39672.0,40.0,38.0,0.0,39750.0,38955,400
2021-09-19,thoothukudi,101,18,15,0,104,55400.0,18.0,275.0,0.0,55693.0,55188,401
2021-09-19,tirunelveli,143,17,13,0,147,48235.0,17.0,427.0,0.0,48679.0,48102,430
2021-09-19,tiruppur,903,95,97,1,900,91927.0,95.0,11.0,0.0,92033.0,90186,947
2021-09-19,trichy,485,51,54,0,482,75238.0,51.0,65.0,0.0,75354.0,73850,1022
2021-09-19,vellore,212,15,7,0,220,47491.0,15.0,1664.0,0.0,49170.0,47832,1118
2021-09-19,villupuram,219,27,19,0,227,45028.0,27.0,174.0,0.0,45229.0,44650,352
2021-09-19,virudhunagar,90,8,8,0,90,45790.0,8.0,104.0,0.0,45902.0,45266,546
2021-09-20,airport surveillance (domestic),1,0,0,0,1,0.0,0.0,1083.0,0.0,1083.0,1081,1
2021-09-20,airport surveillance (international),3,0,1,0,2,0.0,0.0,1025.0,0.0,1025.0,1022,1
2021-09-20,ariyalur,136,10,12,1,133,16576.0,10.0,20.0,0.0,16606.0,16219,254
2021-09-20,chengalpattu,1258,111,116,1,1252,167520.0,111.0,5.0,0.0,167636.0,163925,2459
2021-09-20,chennai,2001,206,164,0,2043,547648.0,206.0,47.0,0.0,547901.0,537409,8449
2021-09-20,coimbatore,2206,211,225,1,2191,240198.0,211.0,51.0,0.0,240460.0,235951,2318
2021-09-20,cuddalore,335,32,48,0,319,62804.0,32.0,203.0,0.0,63039.0,61866,854
2021-09-20,dharmapuri,226,29,17,1,237,27067.0,29.0,216.0,0.0,27312.0,26821,254
2021-09-20,dindigul,138,11,11,1,137,32605.0,11.0,77.0,0.0,32693.0,31922,634
2021-09-20,erode,1391,117,103,0,1405,100600.0,117.0,94.0,0.0,100811.0,98740,666
2021-09-20,grand total,16969,1661,1623,23,16984,2636721.0,1661.0,8659.0,0.0,2647041.0,2594697,35360
2021-09-20,kallakurichi,385,30,36,2,377,30294.0,30.0,404.0,0.0,30728.0,30144,207
2021-09-20,kancheepuram,351,42,38,0,355,73517.0,42.0,4.0,0.0,73563.0,71968,1240
2021-09-20,kanyakumari,288,30,16,1,301,61345.0,30.0,124.0,0.0,61499.0,60157,1041
2021-09-20,karur,168,13,18,0,163,23357.0,13.0,47.0,0.0,23417.0,22901,353
2021-09-20,krishnagiri,274,33,32,0,275,42267.0,33.0,234.0,0.0,42534.0,41925,334
2021-09-20,madurai,186,27,14,0,199,74136.0,27.0,172.0,0.0,74335.0,72973,1163
2021-09-20,mayiladuthurai,249,15,37,0,227,22487.0,15.0,39.0,0.0,22541.0,22018,296
2021-09-20,nagapattinam,342,40,31,4,347,20121.0,40.0,53.0,0.0,20214.0,19548,319
2021-09-20,namakkal,585,46,73,2,556,49891.0,46.0,112.0,0.0,50049.0,49011,482
2021-09-20,nilgiris,369,39,39,0,369,32308.0,39.0,44.0,0.0,32391.0,31826,196
2021-09-20,perambalur,84,6,13,1,76,11849.0,6.0,3.0,0.0,11858.0,11548,234
2021-09-20,pudukottai,221,31,24,0,228,29463.0,31.0,35.0,0.0,29529.0,28900,401
2021-09-20,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-09-20,ramanathapuram,53,5,4,0,54,20147.0,5.0,135.0,0.0,20287.0,19879,354
2021-09-20,ranipet,159,15,22,0,152,42810.0,15.0,49.0,0.0,42874.0,41961,761
2021-09-20,salem,593,65,59,1,598,96861.0,65.0,438.0,0.0,97364.0,95107,1659
2021-09-20,sivagangai,187,11,15,0,183,19557.0,11.0,108.0,0.0,19676.0,19291,202
2021-09-20,tenkasi,83,5,8,0,80,27174.0,5.0,58.0,0.0,27237.0,26673,484
2021-09-20,thanjavur,1015,90,87,5,1013,72555.0,90.0,22.0,0.0,72667.0,70735,919
2021-09-20,theni,88,8,5,0,91,43290.0,8.0,45.0,0.0,43343.0,42736,516
2021-09-20,thirupathur,110,20,12,0,118,28657.0,20.0,118.0,0.0,28795.0,28059,618
2021-09-20,thiruvallur,624,65,63,1,625,117019.0,65.0,10.0,0.0,117094.0,114657,1812
2021-09-20,thiruvannamalai,295,39,41,0,293,53546.0,39.0,398.0,0.0,53983.0,53028,662
2021-09-20,thiruvarur,395,36,44,1,386,39712.0,36.0,38.0,0.0,39786.0,38999,401
2021-09-20,thoothukudi,105,12,14,0,103,55419.0,12.0,275.0,0.0,55706.0,55202,401
2021-09-20,tirunelveli,144,13,9,0,148,48249.0,13.0,427.0,0.0,48689.0,48111,430
2021-09-20,tiruppur,901,91,84,0,908,92023.0,91.0,11.0,0.0,92125.0,90270,947
2021-09-20,trichy,483,49,52,0,480,75290.0,49.0,65.0,0.0,75404.0,73902,1022
2021-09-20,vellore,220,20,8,0,232,47506.0,20.0,1664.0,0.0,49190.0,47840,1118
2021-09-20,villupuram,227,22,21,0,228,45055.0,22.0,174.0,0.0,45251.0,44671,352
2021-09-20,virudhunagar,90,16,7,0,99,45798.0,16.0,104.0,0.0,45918.0,45273,546
2021-09-21,airport surveillance (domestic),1,0,0,0,1,0.0,0.0,1083.0,0.0,1083.0,1081,1
2021-09-21,airport surveillance (international),2,0,0,0,2,0.0,0.0,1025.0,0.0,1025.0,1022,1
2021-09-21,ariyalur,134,9,11,0,132,16587.0,9.0,20.0,0.0,16616.0,16230,254
2021-09-21,chengalpattu,1254,109,134,0,1229,167633.0,109.0,5.0,0.0,167747.0,164059,2459
2021-09-21,chennai,2042,198,183,2,2055,547852.0,198.0,47.0,0.0,548097.0,537592,8450
2021-09-21,coimbatore,2192,218,242,1,2167,240410.0,218.0,51.0,0.0,240679.0,236193,2319
2021-09-21,cuddalore,320,29,35,0,314,62837.0,29.0,203.0,0.0,63069.0,61901,854
2021-09-21,dharmapuri,237,28,14,1,250,27096.0,28.0,216.0,0.0,27340.0,26835,255
2021-09-21,dindigul,136,10,9,0,137,32615.0,10.0,77.0,0.0,32702.0,31931,634
2021-09-21,erode,1402,112,119,0,1395,100714.0,112.0,94.0,0.0,100920.0,98859,666
2021-09-21,grand total,16984,1647,1619,19,16993,2638382.0,1646.0,8659.0,1.0,2648688.0,2596316,35379
2021-09-21,kallakurichi,377,26,47,0,356,30324.0,26.0,404.0,0.0,30754.0,30191,207
2021-09-21,kancheepuram,355,44,34,2,363,73559.0,44.0,4.0,0.0,73607.0,72002,1242
2021-09-21,kanyakumari,301,27,18,0,310,61375.0,27.0,124.0,0.0,61526.0,60175,1041
2021-09-21,karur,162,14,11,0,165,23369.0,14.0,47.0,0.0,23430.0,22912,353
2021-09-21,krishnagiri,275,25,37,0,263,42300.0,24.0,234.0,1.0,42559.0,41962,334
2021-09-21,madurai,198,28,8,0,218,74162.0,28.0,172.0,0.0,74362.0,72981,1163
2021-09-21,mayiladuthurai,238,24,33,1,228,22513.0,24.0,39.0,0.0,22576.0,22051,297
2021-09-21,nagapattinam,333,33,27,2,337,20147.0,33.0,53.0,0.0,20233.0,19575,321
2021-09-21,namakkal,560,49,62,0,547,49941.0,49.0,112.0,0.0,50102.0,49073,482
2021-09-21,nilgiris,369,34,48,0,355,32347.0,34.0,44.0,0.0,32425.0,31874,196
2021-09-21,perambalur,77,7,10,0,74,11856.0,7.0,3.0,0.0,11866.0,11558,234
2021-09-21,pudukottai,229,25,32,1,221,29495.0,25.0,35.0,0.0,29555.0,28932,402
2021-09-21,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-09-21,ramanathapuram,54,3,3,0,54,20152.0,3.0,135.0,0.0,20290.0,19882,354
2021-09-21,ranipet,153,20,16,0,157,42826.0,20.0,49.0,0.0,42895.0,41977,761
2021-09-21,salem,600,77,53,1,623,96928.0,77.0,438.0,0.0,97443.0,95160,1660
2021-09-21,sivagangai,183,20,19,0,184,19568.0,20.0,108.0,0.0,19696.0,19310,202
2021-09-21,tenkasi,79,4,5,0,78,27178.0,4.0,58.0,0.0,27240.0,26678,484
2021-09-21,thanjavur,1008,79,76,1,1010,72640.0,79.0,22.0,0.0,72741.0,70811,920
2021-09-21,theni,91,6,4,0,93,43298.0,6.0,45.0,0.0,43349.0,42740,516
2021-09-21,thirupathur,118,16,15,0,119,28677.0,16.0,118.0,0.0,28811.0,28074,618
2021-09-21,thiruvallur,624,61,59,2,624,117084.0,61.0,10.0,0.0,117155.0,114716,1815
2021-09-21,thiruvannamalai,294,33,38,0,289,53586.0,33.0,398.0,0.0,54017.0,53066,662
2021-09-21,thiruvarur,388,37,36,2,387,39750.0,37.0,38.0,0.0,39825.0,39035,403
2021-09-21,thoothukudi,103,10,7,0,106,55431.0,10.0,275.0,0.0,55716.0,55209,401
2021-09-21,tirunelveli,149,21,6,0,164,48263.0,21.0,427.0,0.0,48711.0,48117,430
2021-09-21,tiruppur,906,85,79,3,909,92112.0,85.0,11.0,0.0,92208.0,90349,950
2021-09-21,trichy,482,66,44,0,504,75341.0,66.0,65.0,0.0,75472.0,73946,1022
2021-09-21,vellore,230,30,11,0,249,47524.0,30.0,1664.0,0.0,49218.0,47851,1118
2021-09-21,villupuram,229,20,26,0,223,45078.0,20.0,174.0,0.0,45272.0,44697,352
2021-09-21,virudhunagar,99,10,8,0,101,45814.0,10.0,104.0,0.0,45928.0,45281,546
2021-09-23,airport surveillance (domestic),1,0,0,0,1,0.0,0.0,1083.0,0.0,1083.0,1081,1
2021-09-23,airport surveillance (international),2,0,0,0,2,0.0,0.0,1025.0,0.0,1025.0,1022,1
2021-09-23,ariyalur,130,9,9,0,130,16606.0,9.0,20.0,0.0,16635.0,16251,254
2021-09-23,chengalpattu,1201,107,124,1,1183,167845.0,107.0,5.0,0.0,167957.0,164311,2463
2021-09-23,chennai,2071,222,183,5,2105,548245.0,222.0,47.0,0.0,548514.0,537951,8458
2021-09-23,coimbatore,2167,226,246,2,2145,240866.0,226.0,51.0,0.0,241143.0,236676,2322
2021-09-23,cuddalore,321,39,24,1,335,62901.0,39.0,203.0,0.0,63143.0,61953,855
2021-09-23,dharmapuri,272,30,19,0,283,27161.0,30.0,216.0,0.0,27407.0,26869,255
2021-09-23,dindigul,132,10,15,1,126,32632.0,10.0,77.0,0.0,32719.0,31957,636
2021-09-23,erode,1373,116,152,0,1337,100940.0,116.0,94.0,0.0,101150.0,99145,668
2021-09-23,grand total,17027,1745,1624,27,17121,2641710.0,1744.0,8660.0,1.0,2652115.0,2599567,35427
2021-09-23,kallakurichi,333,23,38,0,318,30370.0,23.0,404.0,0.0,30797.0,30272,207
2021-09-23,kancheepuram,377,36,28,1,384,73647.0,36.0,4.0,0.0,73687.0,72059,1244
2021-09-23,kanyakumari,310,25,36,0,299,61429.0,25.0,124.0,0.0,61578.0,60238,1041
2021-09-23,karur,176,11,8,0,179,23403.0,11.0,47.0,0.0,23461.0,22929,353
2021-09-23,krishnagiri,264,37,29,1,271,42359.0,36.0,235.0,1.0,42631.0,42025,335
2021-09-23,madurai,226,33,13,0,246,74212.0,33.0,172.0,0.0,74417.0,73008,1163
2021-09-23,mayiladuthurai,231,20,27,1,223,22569.0,20.0,39.0,0.0,22628.0,22106,299
2021-09-23,nagapattinam,340,30,22,1,347,20207.0,30.0,53.0,0.0,20290.0,19621,322
2021-09-23,namakkal,533,52,56,0,529,50040.0,52.0,112.0,0.0,50204.0,49193,482
2021-09-23,nilgiris,346,36,40,0,342,32417.0,36.0,44.0,0.0,32497.0,31959,196
2021-09-23,perambalur,72,6,6,0,72,11868.0,6.0,3.0,0.0,11877.0,11571,234
2021-09-23,pudukottai,208,23,30,0,201,29546.0,23.0,35.0,0.0,29604.0,29000,403
2021-09-23,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-09-23,ramanathapuram,52,5,3,0,54,20158.0,5.0,135.0,0.0,20298.0,19890,354
2021-09-23,ranipet,154,12,12,2,152,42863.0,12.0,49.0,0.0,42924.0,42007,765
2021-09-23,salem,670,88,67,0,691,97108.0,88.0,438.0,0.0,97634.0,95283,1660
2021-09-23,sivagangai,172,18,21,0,169,19602.0,18.0,108.0,0.0,19728.0,19357,202
2021-09-23,tenkasi,80,6,5,0,81,27187.0,6.0,58.0,0.0,27251.0,26686,484
2021-09-23,thanjavur,986,89,78,4,993,72779.0,89.0,22.0,0.0,72890.0,70971,926
2021-09-23,theni,91,8,7,0,92,43308.0,8.0,45.0,0.0,43361.0,42753,516
2021-09-23,thirupathur,120,16,10,0,126,28707.0,16.0,118.0,0.0,28841.0,28097,618
2021-09-23,thiruvallur,629,81,51,3,656,117202.0,81.0,10.0,0.0,117293.0,114819,1818
2021-09-23,thiruvannamalai,291,31,39,0,283,53664.0,31.0,398.0,0.0,54093.0,53147,663
2021-09-23,thiruvarur,383,47,42,1,387,39824.0,47.0,38.0,0.0,39909.0,39116,406
2021-09-23,thoothukudi,114,12,5,0,121,55453.0,12.0,275.0,0.0,55740.0,55218,401
2021-09-23,tirunelveli,169,17,8,0,178,48299.0,17.0,427.0,0.0,48743.0,48135,430
2021-09-23,tiruppur,942,82,79,1,944,92301.0,82.0,11.0,0.0,92394.0,90499,951
2021-09-23,trichy,520,81,53,0,548,75472.0,81.0,65.0,0.0,75618.0,74047,1023
2021-09-23,vellore,251,22,14,0,259,47572.0,22.0,1664.0,0.0,49258.0,47881,1118
2021-09-23,villupuram,215,26,18,1,222,45115.0,26.0,174.0,0.0,45315.0,44740,353
2021-09-23,virudhunagar,102,13,7,1,107,45833.0,13.0,104.0,0.0,45950.0,45296,547
2021-09-24,airport surveillance (domestic),1,0,0,0,1,0.0,0.0,1083.0,0.0,1083.0,1081,1
2021-09-24,airport surveillance (international),2,0,0,0,2,0.0,0.0,1025.0,0.0,1025.0,1022,1
2021-09-24,ariyalur,129,10,12,0,127,16614.0,10.0,20.0,0.0,16644.0,16263,254
2021-09-24,chengalpattu,1182,122,123,3,1178,167951.0,122.0,5.0,0.0,168078.0,164434,2466
2021-09-24,chennai,2111,205,187,2,2127,548473.0,205.0,47.0,0.0,548725.0,538138,8460
2021-09-24,coimbatore,2147,210,235,3,2119,241094.0,210.0,51.0,0.0,241355.0,236911,2325
2021-09-24,cuddalore,332,36,16,1,351,62937.0,36.0,203.0,0.0,63176.0,61969,856
2021-09-24,dharmapuri,284,38,17,0,305,27192.0,38.0,216.0,0.0,27446.0,26886,255
2021-09-24,dindigul,125,9,10,1,123,32641.0,9.0,77.0,0.0,32727.0,31967,637
2021-09-24,erode,1317,119,148,1,1287,101035.0,119.0,94.0,0.0,101248.0,99293,668
2021-09-24,grand total,17121,1733,1631,27,17196,2643454.0,1733.0,8661.0,0.0,2653848.0,2601198,35454
2021-09-24,kallakurichi,319,22,32,1,308,30394.0,22.0,404.0,0.0,30820.0,30304,208
2021-09-24,kancheepuram,385,32,20,0,397,73684.0,32.0,4.0,0.0,73720.0,72079,1244
2021-09-24,kanyakumari,299,26,43,0,282,61454.0,26.0,124.0,0.0,61604.0,60281,1041
2021-09-24,karur,180,12,13,0,179,23415.0,12.0,47.0,0.0,23474.0,22942,353
2021-09-24,krishnagiri,272,34,25,1,280,42396.0,34.0,236.0,0.0,42666.0,42050,336
2021-09-24,madurai,248,26,18,0,256,74247.0,26.0,172.0,0.0,74445.0,73026,1163
2021-09-24,mayiladuthurai,232,19,29,1,221,22598.0,19.0,39.0,0.0,22656.0,22135,300
2021-09-24,nagapattinam,342,32,22,0,352,20232.0,32.0,53.0,0.0,20317.0,19643,322
2021-09-24,namakkal,534,72,54,1,551,50098.0,72.0,112.0,0.0,50282.0,49247,484
2021-09-24,nilgiris,343,37,35,2,343,32454.0,37.0,44.0,0.0,32535.0,31994,198
2021-09-24,perambalur,74,7,7,0,74,11876.0,7.0,3.0,0.0,11886.0,11578,234
2021-09-24,pudukottai,198,16,26,0,188,29566.0,16.0,35.0,0.0,29617.0,29026,403
2021-09-24,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-09-24,ramanathapuram,54,4,4,0,54,20163.0,4.0,135.0,0.0,20302.0,19894,354
2021-09-24,ranipet,153,10,14,0,149,42876.0,10.0,49.0,0.0,42935.0,42021,765
2021-09-24,salem,700,78,63,2,713,97205.0,78.0,438.0,0.0,97721.0,95346,1662
2021-09-24,sivagangai,169,20,23,0,166,19620.0,20.0,108.0,0.0,19748.0,19380,202
2021-09-24,tenkasi,81,4,9,0,76,27193.0,4.0,58.0,0.0,27255.0,26695,484
2021-09-24,thanjavur,990,61,89,1,961,72865.0,61.0,22.0,0.0,72948.0,71060,927
2021-09-24,theni,92,7,8,1,90,43316.0,7.0,45.0,0.0,43368.0,42761,517
2021-09-24,thirupathur,125,37,11,0,151,28722.0,37.0,118.0,0.0,28877.0,28108,618
2021-09-24,thiruvallur,650,73,62,0,661,117277.0,73.0,10.0,0.0,117360.0,114881,1818
2021-09-24,thiruvannamalai,284,41,34,0,291,53696.0,41.0,398.0,0.0,54135.0,53181,663
2021-09-24,thiruvarur,389,45,45,0,389,39873.0,45.0,38.0,0.0,39956.0,39161,406
2021-09-24,thoothukudi,121,13,6,0,128,55465.0,13.0,275.0,0.0,55753.0,55224,401
2021-09-24,tirunelveli,178,21,5,0,194,48316.0,21.0,427.0,0.0,48764.0,48140,430
2021-09-24,tiruppur,948,98,86,1,959,92387.0,98.0,11.0,0.0,92496.0,90585,952
2021-09-24,trichy,546,73,51,3,565,75551.0,73.0,65.0,0.0,75689.0,74098,1026
2021-09-24,vellore,255,23,21,1,256,47590.0,23.0,1664.0,0.0,49277.0,47902,1119
2021-09-24,villupuram,222,23,19,1,225,45141.0,23.0,174.0,0.0,45338.0,44759,354
2021-09-24,virudhunagar,108,18,9,0,117,45847.0,18.0,104.0,0.0,45969.0,45305,547
2021-09-26,airport surveillance (domestic),1,0,0,0,1,0.0,0.0,1083.0,0.0,1083.0,1081,1
2021-09-26,airport surveillance (international),2,0,0,0,2,0.0,0.0,1025.0,0.0,1025.0,1022,1
2021-09-26,ariyalur,123,8,14,0,117,16633.0,8.0,20.0,0.0,16661.0,16290,254
2021-09-26,chengalpattu,1164,118,137,2,1143,168194.0,118.0,5.0,0.0,168317.0,164706,2468
2021-09-26,chennai,2099,190,201,1,2087,548851.0,190.0,47.0,0.0,549088.0,538537,8464
2021-09-26,coimbatore,2095,196,216,1,2074,241507.0,196.0,51.0,0.0,241754.0,237350,2330
2021-09-26,cuddalore,375,42,24,1,392,63019.0,42.0,203.0,0.0,63264.0,62015,857
2021-09-26,dharmapuri,322,36,22,0,336,27267.0,36.0,216.0,0.0,27519.0,26928,255
2021-09-26,dindigul,124,10,13,0,121,32663.0,10.0,77.0,0.0,32750.0,31992,637
2021-09-26,erode,1258,118,136,0,1240,101266.0,118.0,94.0,0.0,101478.0,99568,670
2021-09-26,grand total,17263,1694,1658,14,17285,2646911.0,1693.0,8661.0,1.0,2657266.0,2604491,35490
2021-09-26,kallakurichi,303,19,27,0,295,30436.0,19.0,404.0,0.0,30859.0,30356,208
2021-09-26,kancheepuram,412,35,25,0,422,73753.0,35.0,4.0,0.0,73792.0,72126,1244
2021-09-26,kanyakumari,265,32,35,0,262,61500.0,32.0,124.0,0.0,61656.0,60353,1041
2021-09-26,karur,185,17,16,0,186,23448.0,17.0,47.0,0.0,23512.0,22973,353
2021-09-26,krishnagiri,285,36,18,1,302,42456.0,35.0,236.0,1.0,42728.0,42087,339
2021-09-26,madurai,253,32,31,0,254,74298.0,32.0,172.0,0.0,74502.0,73084,1164
2021-09-26,mayiladuthurai,219,24,28,0,215,22643.0,24.0,39.0,0.0,22706.0,22189,302
2021-09-26,nagapattinam,361,30,21,2,368,20291.0,30.0,53.0,0.0,20374.0,19682,324
2021-09-26,namakkal,556,49,54,0,551,50232.0,49.0,112.0,0.0,50393.0,49357,485
2021-09-26,nilgiris,342,38,32,0,348,32521.0,38.0,44.0,0.0,32603.0,32057,198
2021-09-26,perambalur,78,7,7,1,77,11894.0,7.0,3.0,0.0,11904.0,11591,236
2021-09-26,pudukottai,197,21,15,2,201,29608.0,21.0,35.0,0.0,29664.0,29058,405
2021-09-26,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-09-26,ramanathapuram,57,5,5,0,57,20173.0,5.0,135.0,0.0,20313.0,19902,354
2021-09-26,ranipet,158,19,17,0,160,42911.0,19.0,49.0,0.0,42979.0,42054,765
2021-09-26,salem,725,68,55,0,738,97353.0,68.0,438.0,0.0,97859.0,95459,1662
2021-09-26,sivagangai,165,17,20,0,162,19660.0,17.0,108.0,0.0,19785.0,19421,202
2021-09-26,tenkasi,75,4,9,0,70,27201.0,4.0,58.0,0.0,27263.0,26709,484
2021-09-26,thanjavur,921,77,109,3,886,72991.0,77.0,22.0,0.0,73090.0,71273,931
2021-09-26,theni,95,10,8,0,97,43334.0,10.0,45.0,0.0,43389.0,42775,517
2021-09-26,thirupathur,165,15,11,0,169,28787.0,15.0,118.0,0.0,28920.0,28133,618
2021-09-26,thiruvallur,670,73,74,0,669,117431.0,73.0,10.0,0.0,117514.0,115026,1819
2021-09-26,thiruvannamalai,302,37,23,0,316,53777.0,37.0,398.0,0.0,54212.0,53233,663
2021-09-26,thiruvarur,418,71,38,0,451,39990.0,71.0,38.0,0.0,40099.0,39240,408
2021-09-26,thoothukudi,151,18,6,0,163,55505.0,18.0,275.0,0.0,55798.0,55234,401
2021-09-26,tirunelveli,208,25,12,0,221,48359.0,25.0,427.0,0.0,48811.0,48160,430
2021-09-26,tiruppur,954,86,96,0,944,92573.0,86.0,11.0,0.0,92670.0,90773,953
2021-09-26,trichy,576,62,51,0,587,75689.0,62.0,65.0,0.0,75816.0,74203,1026
2021-09-26,vellore,249,20,26,0,243,47630.0,20.0,1664.0,0.0,49314.0,47951,1120
2021-09-26,villupuram,231,16,19,0,228,45188.0,16.0,174.0,0.0,45378.0,44796,354
2021-09-26,virudhunagar,124,13,7,0,130,45879.0,13.0,104.0,0.0,45996.0,45319,547
2021-09-28,airport surveillance (domestic),1,0,0,0,1,0.0,0.0,1083.0,0.0,1083.0,1081,1
2021-09-28,airport surveillance (international),2,0,0,0,2,0.0,0.0,1025.0,0.0,1025.0,1022,1
2021-09-28,ariyalur,113,8,10,0,111,16649.0,8.0,20.0,0.0,16677.0,16312,254
2021-09-28,chengalpattu,1120,117,125,1,1111,168422.0,117.0,5.0,0.0,168544.0,164963,2470
2021-09-28,chennai,2064,184,211,6,2031,549229.0,184.0,47.0,0.0,549460.0,538956,8473
2021-09-28,coimbatore,2058,183,197,2,2042,241897.0,183.0,51.0,0.0,242131.0,237752,2337
2021-09-28,cuddalore,403,32,34,1,400,63101.0,32.0,203.0,0.0,63336.0,62078,858
2021-09-28,dharmapuri,348,38,29,0,357,27343.0,38.0,216.0,0.0,27597.0,26983,257
2021-09-28,dindigul,118,11,13,0,116,32684.0,11.0,77.0,0.0,32772.0,32019,637
2021-09-28,erode,1206,121,121,0,1206,101477.0,121.0,94.0,0.0,101692.0,99816,670
2021-09-28,grand total,17261,1630,1643,17,17231,2650261.0,1629.0,8662.0,1.0,2660553.0,2607796,35526
2021-09-28,kallakurichi,286,17,26,0,277,30474.0,17.0,404.0,0.0,30895.0,30410,208
2021-09-28,kancheepuram,431,38,43,0,426,73831.0,38.0,4.0,0.0,73873.0,72202,1245
2021-09-28,kanyakumari,259,27,27,0,259,61560.0,27.0,124.0,0.0,61711.0,60411,1041
2021-09-28,karur,186,16,23,0,179,23486.0,16.0,47.0,0.0,23549.0,23016,354
2021-09-28,krishnagiri,318,31,18,0,331,42523.0,30.0,237.0,1.0,42791.0,42121,339
2021-09-28,madurai,248,26,25,0,249,74351.0,26.0,172.0,0.0,74549.0,73136,1164
2021-09-28,mayiladuthurai,223,17,28,1,211,22707.0,17.0,39.0,0.0,22763.0,22249,303
2021-09-28,nagapattinam,360,27,32,1,354,20338.0,27.0,53.0,0.0,20418.0,19739,325
2021-09-28,namakkal,547,54,62,0,539,50334.0,54.0,112.0,0.0,50500.0,49476,485
2021-09-28,nilgiris,344,36,31,1,348,32594.0,36.0,44.0,0.0,32674.0,32126,200
2021-09-28,perambalur,74,9,6,1,76,11906.0,9.0,3.0,0.0,11918.0,11605,237
2021-09-28,pudukottai,209,20,13,0,216,29652.0,20.0,35.0,0.0,29707.0,29085,406
2021-09-28,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-09-28,ramanathapuram,57,6,5,0,58,20185.0,6.0,135.0,0.0,20326.0,19914,354
2021-09-28,ranipet,159,15,14,0,160,42948.0,15.0,49.0,0.0,43012.0,42087,765
