date,travel_mode,passengers,positive_cases
2021-09-20,airport_domestic,4589833,1083.0
2021-09-20,airport_international,481722,1027.0
2021-09-20,grand total,5505353,8684.0
2021-09-20,road_bus,41416,
2021-09-20,road_own,354561,6112.0
2021-09-20,sea_port,2447,34.0
2021-09-20,train,35374,428.0
2021-09-21,airport_domestic,4604416,1083.0
2021-09-21,airport_international,483023,1027.0
2021-09-21,grand total,5521242,8685.0
2021-09-21,road_bus,41416,
2021-09-21,road_own,354566,6113.0
2021-09-21,sea_port,2447,34.0
2021-09-21,train,35374,428.0
2021-09-23,airport_domestic,4630334,1083.0
2021-09-23,airport_international,485757,1027.0
2021-09-23,grand total,5549912,8686.0
2021-09-23,road_bus,41416,
2021-09-23,road_own,354584,6114.0
2021-09-23,sea_port,2447,34.0
2021-09-23,train,35374,428.0
2021-09-24,airport_domestic,4643439,1083.0
2021-09-24,airport_international,487634,1027.0
2021-09-24,grand total,5564905,8686.0
2021-09-24,road_bus,41416,
2021-09-24,road_own,354595,6114.0
2021-09-24,sea_port,2447,34.0
2021-09-24,train,35374,428.0
2021-09-26,airport_domestic,4671615,1083.0
2021-09-26,airport_international,491709,1027.0
2021-09-26,grand total,5597169,8687.0
2021-09-26,road_bus,41416,
2021-09-26,road_own,354608,6115.0
2021-09-26,sea_port,2447,34.0
2021-09-26,train,35374,428.0
2021-09-28,airport_domestic,4688288,1083.0
2021-09-28,airport_international,494855,1027.0
2021-09-28,grand total,5616994,8688.0
2021-09-28,road_bus,41416,
2021-09-28,road_own,354614,6116.0
2021-09-28,sea_port,2447,34.0
2021-09-28,train,35374,428.0
2021-10-01,airport_domestic,4740233,1083.0
2021-10-01,airport_international,500155,1027.0
2021-10-01,grand total,5674248,8688.0
2021-10-01,road_bus,41416,
2021-10-01,road_own,354623,6116.0
2021-10-01,sea_port,2447,34.0
2021-10-01,train,35374,428.0
2021-10-02,airport_domestic,4754737,1083.0
2021-10-02,airport_international,502367,1027.0
2021-10-02,grand total,5690967,8688.0
2021-10-02,road_bus,41416,
2021-10-02,road_own,354626,6116.0
2021-10-02,sea_port,2447,34.0
2021-10-02,train,35374,428.0
2021-10-03,airport_domestic,4768897,1083.0
2021-10-03,airport_international,505001,1027.0
2021-10-03,grand total,5707764,8689.0
2021-10-03,road_bus,41416,
2021-10-03,road_own,354629,6117.0
2021-10-03,sea_port,2447,34.0
2021-10-03,train,35374,428.0
2021-10-04,airport_domestic,4784581,1083.0
2021-10-04,airport_international,507133,1028.0
2021-10-04,grand total,5725582,8690.0
2021-10-04,road_bus,41416,
2021-10-04,road_own,354631,6117.0
2021-10-04,sea_port,2447,34.0
2021-10-04,train,35374,428.0
2021-10-05,airport_domestic,4798778,1083.0
2021-10-05,airport_international,509092,1028.0
2021-10-05,grand total,5741741,8690.0
2021-10-05,road_bus,41416,
2021-10-05,road_own,354634,6117.0
2021-10-05,sea_port,2447,34.0
2021-10-05,train,35374,428.0
2021-10-06,airport_domestic,4811346,1083.0
2021-10-06,airport_international,510775,1028.0
2021-10-06,grand total,5756002,8690.0
2021-10-06,road_bus,41416,
2021-10-06,road_own,354644,6117.0
2021-10-06,sea_port,2447,34.0
2021-10-06,train,35374,428.0
2021-10-08,airport_domestic,4839085,1083.0
2021-10-08,airport_international,514581,1028.0
2021-10-08,grand total,5787555,8690.0
2021-10-08,road_bus,41416,
2021-10-08,road_own,354652,6117.0
2021-10-08,sea_port,2447,34.0
2021-10-08,train,35374,428.0
2021-10-09,airport_domestic,4854113,1083.0
2021-10-09,airport_international,517130,1028.0
2021-10-09,grand total,5805135,8690.0
2021-10-09,road_bus,41416,
2021-10-09,road_own,354655,6117.0
2021-10-09,sea_port,2447,34.0
2021-10-09,train,35374,428.0
2021-10-12,airport_domestic,4899873,1083.0
2021-10-12,airport_international,523386,1028.0
2021-10-12,grand total,5857162,8690.0
2021-10-12,road_bus,41416,
2021-10-12,road_own,354666,6117.0
2021-10-12,sea_port,2447,34.0
2021-10-12,train,35374,428.0
2021-10-16,airport_domestic,4957834,1085.0
2021-10-16,airport_international,531265,1029.0
2021-10-16,grand total,5923016,8693.0
2021-10-16,road_bus,41416,
2021-10-16,road_own,354680,6117.0
2021-10-16,sea_port,2447,34.0
2021-10-16,train,35374,428.0
2021-10-17,airport_domestic,4972127,1085.0
2021-10-17,airport_international,533899,1029.0
2021-10-17,grand total,5939945,8693.0
2021-10-17,road_bus,41416,
2021-10-17,road_own,354682,6117.0
2021-10-17,sea_port,2447,34.0
2021-10-17,train,35374,428.0
2021-10-19,airport_domestic,5009827,1085.0
2021-10-19,airport_international,537833,1029.0
2021-10-19,grand total,5981585,8693.0
2021-10-19,road_bus,41416,
2021-10-19,road_own,354688,6117.0
2021-10-19,sea_port,2447,34.0
2021-10-19,train,35374,428.0
2021-10-20,airport_domestic,5026672,1085.0
2021-10-20,airport_international,539599,1029.0
2021-10-20,grand total,6000198,8693.0
2021-10-20,road_bus,41416,
2021-10-20,road_own,354690,6117.0
2021-10-20,sea_port,2447,34.0
2021-10-20,train,35374,428.0
2021-10-21,airport_domestic,5044347,1085.0
2021-10-21,airport_international,541822,1029.0
2021-10-21,grand total,6020098,8693.0
2021-10-21,road_bus,41416,
2021-10-21,road_own,354692,6117.0
2021-10-21,sea_port,2447,34.0
2021-10-21,train,35374,428.0
2021-10-22,airport_domestic,5061239,1085.0
2021-10-22,airport_international,544498,1029.0
2021-10-22,grand total,6039668,8693.0
2021-10-22,road_bus,41416,
2021-10-22,road_own,354694,6117.0
2021-10-22,sea_port,2447,34.0
2021-10-22,train,35374,428.0
2021-10-23,airport_domestic,5078293,1085.0
2021-10-23,airport_international,547220,1029.0
2021-10-23,grand total,6059445,8693.0
2021-10-23,road_bus,41416,
2021-10-23,road_own,354695,6117.0
2021-10-23,sea_port,2447,34.0
2021-10-23,train,35374,428.0
2021-10-24,airport_domestic,5095612,1085.0
2021-10-24,airport_international,548012,1029.0
2021-10-24,grand total,6077559,8693.0
2021-10-24,road_bus,41416,
2021-10-24,road_own,354698,6117.0
2021-10-24,sea_port,2447,34.0
2021-10-24,train,35374,428.0
2021-10-25,airport_domestic,5114025,1085.0
2021-10-25,airport_international,549972,1029.0
2021-10-25,grand total,6097933,8693.0
2021-10-25,road_bus,41416,
2021-10-25,road_own,354699,6117.0
2021-10-25,sea_port,2447,34.0
2021-10-25,train,35374,428.0
2021-10-29,airport_domestic,5178899,1085.0
2021-10-29,airport_international,554349,1030.0
2021-10-29,grand total,6167192,8694.0
2021-10-29,road_bus,41416,
2021-10-29,road_own,354707,6117.0
2021-10-29,sea_port,2447,34.0
2021-10-29,train,35374,428.0
2021-10-30,airport_domestic,5196520,1085.0
2021-10-30,airport_international,554760,1030.0
2021-10-30,grand total,6185226,8694.0
2021-10-30,road_bus,41416,
2021-10-30,road_own,354709,6117.0
2021-10-30,sea_port,2447,34.0
2021-10-30,train,35374,428.0
2021-10-31,airport_domestic,5215394,1085.0
2021-10-31,airport_international,555154,1030.0
2021-10-31,grand total,6204496,8694.0
2021-10-31,road_bus,41416,
2021-10-31,road_own,354711,6117.0
2021-10-31,sea_port,2447,34.0
2021-10-31,train,35374,428.0
2021-11-01,airport_domestic,5234828,1085.0
2021-11-01,airport_international,555245,1030.0
2021-11-01,grand total,6224023,8694.0
2021-11-01,road_bus,41416,
2021-11-01,road_own,354713,6117.0
2021-11-01,sea_port,2447,34.0
2021-11-01,train,35374,428.0
2021-11-02,airport_domestic,5251072,1085.0
2021-11-02,airport_international,555814,1030.0
2021-11-02,grand total,6240838,8694.0
2021-11-02,road_bus,41416,
2021-11-02,road_own,354715,6117.0
2021-11-02,sea_port,2447,34.0
2021-11-02,train,35374,428.0
2021-11-05,airport_domestic,5295177,1085.0
2021-11-05,airport_international,556475,1030.0
2021-11-05,grand total,6285614,8694.0
2021-11-05,road_bus,41416,
2021-11-05,road_own,354725,6117.0
2021-11-05,sea_port,2447,34.0
2021-11-05,train,35374,428.0
2021-11-07,airport_domestic,5312864,1085.0
2021-11-07,airport_international,557053,1030.0
2021-11-07,grand total,6303888,8694.0
2021-11-07,road_bus,41416,
2021-11-07,road_own,354734,6117.0
2021-11-07,sea_port,2447,34.0
2021-11-07,train,35374,428.0
2021-11-08,airport_domestic,5348674,1085.0
2021-11-08,airport_international,557309,1030.0
2021-11-08,grand total,6339958,8694.0
2021-11-08,road_bus,41416,
2021-11-08,road_own,354738,6117.0
2021-11-08,sea_port,2447,34.0
2021-11-08,train,35374,428.0
2021-11-09,airport_domestic,5368545,1085.0
2021-11-09,airport_international,557840,1030.0
2021-11-09,grand total,6360361,8694.0
2021-11-09,road_bus,41416,
2021-11-09,road_own,354739,6117.0
2021-11-09,sea_port,2447,34.0
2021-11-09,train,35374,428.0
2021-11-10,airport_domestic,5384745,1085.0
2021-11-10,airport_international,557995,1030.0
2021-11-10,grand total,6376719,8694.0
2021-11-10,road_bus,41416,
2021-11-10,road_own,354742,6117.0
2021-11-10,sea_port,2447,34.0
2021-11-10,train,35374,428.0
2021-11-11,airport_domestic,5400904,1085.0
2021-11-11,airport_international,558231,1030.0
2021-11-11,grand total,6393117,8694.0
2021-11-11,road_bus,41416,
2021-11-11,road_own,354745,6117.0
2021-11-11,sea_port,2447,34.0
2021-11-11,train,35374,428.0
2021-11-12,airport_domestic,5410645,1085.0
2021-11-12,airport_international,558660,1030.0
2021-11-12,grand total,6403288,8694.0
2021-11-12,road_bus,41416,
2021-11-12,road_own,354746,6117.0
2021-11-12,sea_port,2447,34.0
2021-11-12,train,35374,428.0
2021-11-13,airport_domestic,5427040,1085.0
2021-11-13,airport_international,558790,1030.0
2021-11-13,grand total,6419814,8694.0
2021-11-13,road_bus,41416,
2021-11-13,road_own,354747,6117.0
2021-11-13,sea_port,2447,34.0
2021-11-13,train,35374,428.0
2021-11-17,airport_domestic,5502145,1085.0
2021-11-17,airport_international,561200,1032.0
2021-11-17,grand total,6497342,8696.0
2021-11-17,road_bus,41416,
2021-11-17,road_own,354760,6117.0
2021-11-17,sea_port,2447,34.0
2021-11-17,train,35374,428.0
2021-11-18,airport_domestic,5520011,1085.0
2021-11-18,airport_international,561723,1032.0
2021-11-18,grand total,6515736,8696.0
2021-11-18,road_bus,41416,
2021-11-18,road_own,354765,6117.0
2021-11-18,sea_port,2447,34.0
2021-11-18,train,35374,428.0
2021-11-19,airport_domestic,5538101,1085.0
2021-11-19,airport_international,562310,1032.0
2021-11-19,grand total,6534418,8696.0
2021-11-19,road_bus,41416,
2021-11-19,road_own,354770,6117.0
2021-11-19,sea_port,2447,34.0
2021-11-19,train,35374,428.0
2021-11-21,airport_domestic,5576255,1085.0
2021-11-21,airport_international,563853,1032.0
2021-11-21,grand total,6574121,8696.0
2021-11-21,road_bus,41416,
2021-11-21,road_own,354776,6117.0
2021-11-21,sea_port,2447,34.0
2021-11-21,train,35374,428.0
2021-11-22,airport_domestic,5598376,1085.0
2021-11-22,airport_international,564293,1032.0
2021-11-22,grand total,6596685,8696.0
2021-11-22,road_bus,41416,
2021-11-22,road_own,354779,6117.0
2021-11-22,sea_port,2447,34.0
2021-11-22,train,35374,428.0
2021-11-23,airport_domestic,5621032,1085.0
2021-11-23,airport_international,564751,1032.0
2021-11-23,grand total,6619801,8696.0
2021-11-23,road_bus,41416,
2021-11-23,road_own,354781,6117.0
2021-11-23,sea_port,2447,34.0
2021-11-23,train,35374,428.0
2021-11-24,airport_domestic,5641759,1085.0
2021-11-24,airport_international,565276,1032.0
2021-11-24,grand total,6641055,8696.0
2021-11-24,road_bus,41416,
2021-11-24,road_own,354783,6117.0
2021-11-24,sea_port,2447,34.0
2021-11-24,train,35374,428.0
2021-11-25,airport_domestic,5662374,1085.0
2021-11-25,airport_international,565719,1032.0
2021-11-25,grand total,6662118,8696.0
2021-11-25,road_bus,41416,
2021-11-25,road_own,354788,6117.0
2021-11-25,sea_port,2447,34.0
2021-11-25,train,35374,428.0
2021-11-26,airport_domestic,5682496,1085.0
2021-11-26,airport_international,566711,1032.0
2021-11-26,grand total,6683235,8696.0
2021-11-26,road_bus,41416,
2021-11-26,road_own,354791,6117.0
2021-11-26,sea_port,2447,34.0
2021-11-26,train,35374,428.0
2021-11-27,airport_domestic,5702320,1085.0
2021-11-27,airport_international,567640,1032.0
2021-11-27,grand total,6703989,8696.0
2021-11-27,road_bus,41416,
2021-11-27,road_own,354792,6117.0
2021-11-27,sea_port,2447,34.0
2021-11-27,train,35374,428.0
2021-11-28,airport_domestic,5723109,1085.0
2021-11-28,airport_international,568789,1032.0
2021-11-28,grand total,6725929,8696.0
2021-11-28,road_bus,41416,
2021-11-28,road_own,354794,6117.0
2021-11-28,sea_port,2447,34.0
2021-11-28,train,35374,428.0
2021-11-30,airport_domestic,5763117,1085.0
2021-11-30,airport_international,569279,1032.0
2021-11-30,grand total,6766428,8698.0
2021-11-30,road_bus,41416,
2021-11-30,road_own,354795,6119.0
2021-11-30,sea_port,2447,34.0
2021-11-30,train,35374,428.0
2021-12-01,airport_domestic,5782548,1085.0
2021-12-01,airport_international,569846,1032.0
2021-12-01,grand total,6786426,8706.0
2021-12-01,road_bus,41416,
2021-12-01,road_own,354795,6127.0
2021-12-01,sea_port,2447,34.0
2021-12-01,train,35374,428.0
2021-12-02,airport_domestic,5801391,1085.0
2021-12-02,airport_international,571183,1032.0
2021-12-02,grand total,6806608,8709.0
2021-12-02,road_bus,41416,
2021-12-02,road_own,354797,6130.0
2021-12-02,sea_port,2447,34.0
2021-12-02,train,35374,428.0
2021-12-03,airport_domestic,5821202,1085.0
2021-12-03,airport_international,573939,1033.0
2021-12-03,grand total,6829183,8716.0
2021-12-03,road_bus,41416,
2021-12-03,road_own,354805,6136.0
2021-12-03,sea_port,2447,34.0
2021-12-03,train,35374,428.0
2021-12-04,airport_domestic,5840780,1085.0
2021-12-04,airport_international,575752,1034.0
2021-12-04,grand total,6850580,8721.0
2021-12-04,road_bus,41416,
2021-12-04,road_own,354811,6140.0
2021-12-04,sea_port,2447,34.0
2021-12-04,train,35374,428.0
2021-12-05,airport_domestic,5862117,1085.0
2021-12-05,airport_international,577967,1034.0
2021-12-05,grand total,6874138,8721.0
2021-12-05,road_bus,41416,
2021-12-05,road_own,354817,6140.0
2021-12-05,sea_port,2447,34.0
2021-12-05,train,35374,428.0
2021-12-06,airport_domestic,5884347,1085.0
2021-12-06,airport_international,579934,1034.0
2021-12-06,grand total,6898335,8721.0
2021-12-06,road_bus,41416,
2021-12-06,road_own,354817,6140.0
2021-12-06,sea_port,2447,34.0
2021-12-06,train,35374,428.0
2021-12-08,airport_domestic,5925461,1085.0
2021-12-08,airport_international,584023,1034.0
2021-12-08,grand total,6943542,8723.0
2021-12-08,road_bus,41416,
2021-12-08,road_own,354821,6142.0
2021-12-08,sea_port,2447,34.0
2021-12-08,train,35374,428.0
2021-12-09,airport_domestic,5946920,1085.0
2021-12-09,airport_international,585690,1034.0
2021-12-09,grand total,6966673,8725.0
2021-12-09,road_bus,41416,
2021-12-09,road_own,354826,6144.0
2021-12-09,sea_port,2447,34.0
2021-12-09,train,35374,428.0
2021-12-10,airport_domestic,5969348,1085.0
2021-12-10,airport_international,588182,1034.0
2021-12-10,grand total,6991598,8726.0
2021-12-10,road_bus,41416,
2021-12-10,road_own,354831,6145.0
2021-12-10,sea_port,2447,34.0
2021-12-10,train,35374,428.0
2021-12-11,airport_domestic,5991282,1085.0
2021-12-11,airport_international,589941,1034.0
2021-12-11,grand total,7015295,8726.0
2021-12-11,road_bus,41416,
2021-12-11,road_own,354835,6145.0
2021-12-11,sea_port,2447,34.0
2021-12-11,train,35374,428.0
2021-12-13,airport_domestic,6036800,1085.0
2021-12-13,airport_international,592942,1035.0
2021-12-13,grand total,7063822,8727.0
2021-12-13,road_bus,41416,
2021-12-13,road_own,354843,6145.0
2021-12-13,sea_port,2447,34.0
2021-12-13,train,35374,428.0
2021-12-14,airport_domestic,6058982,1085.0
2021-12-14,airport_international,594543,1035.0
2021-12-14,grand total,7087607,8729.0
2021-12-14,road_bus,41416,
2021-12-14,road_own,354845,6147.0
2021-12-14,sea_port,2447,34.0
2021-12-14,train,35374,428.0
2021-12-15,airport_domestic,6079834,1085.0
2021-12-15,airport_international,596671,1035.0
2021-12-15,grand total,7110591,8729.0
2021-12-15,road_bus,41416,
2021-12-15,road_own,354849,6147.0
2021-12-15,sea_port,2447,34.0
2021-12-15,train,35374,428.0
2021-12-16,airport_domestic,6101556,1085.0
2021-12-16,airport_international,598255,1035.0
2021-12-16,grand total,7133905,8729.0
2021-12-16,road_bus,41416,
2021-12-16,road_own,354857,6147.0
2021-12-16,sea_port,2447,34.0
2021-12-16,train,35374,428.0
