date,district,cases_total,cases_new,discharged_total,discharged_new,deaths_total,deaths_new,active_cases_new,active_cases_total,last_reported_case
2021-11-17,alipurduar,15661,2,15519,4,102,0,-2,40,2021-11-16
2021-11-17,bankura,36648,21,36179,20,276,0,1,193,2021-11-16
2021-11-17,birbhum,41429,4,40999,16,288,0,-12,142,2021-11-16
2021-11-17,coochbehar,29475,11,29262,12,97,0,-1,116,2021-11-16
2021-11-17,dakshin dinajpur,18287,37,17887,22,172,0,15,228,2021-11-16
2021-11-17,darjeeling,57606,35,56775,29,545,0,6,286,2021-11-16
2021-11-17,hooghly,87418,79,85736,69,1002,0,10,680,2021-11-16
2021-11-17,howrah,99841,67,97674,66,1531,1,0,636,2021-11-16
2021-11-17,jalpaiguri,42193,12,41484,13,583,0,-1,126,2021-11-16
2021-11-17,jhargram,12233,3,12155,6,27,0,-3,51,2021-11-16
2021-11-17,kalimpong,7101,1,7010,4,54,0,-3,37,2021-11-16
2021-11-17,kolkata,326244,238,318864,224,5202,2,12,2178,2021-11-16
2021-11-17,malda,33597,13,33294,12,187,0,1,116,2021-11-16
2021-11-17,murshidabad,34071,2,33697,5,329,0,-3,45,2021-11-16
2021-11-17,nadia,73945,35,72712,38,872,1,-4,361,2021-11-16
2021-11-17,north 24 parganas,331615,122,325393,140,4888,3,-21,1334,2021-11-16
2021-11-17,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-17,paschim bardhaman,58144,30,57562,22,357,0,8,225,2021-11-16
2021-11-17,paschim medinipur,53901,15,53210,19,508,0,-4,183,2021-11-16
2021-11-17,purba bardhaman,42359,28,41953,20,202,0,8,204,2021-11-16
2021-11-17,purba medinipur,63271,18,62761,11,400,0,7,110,2021-11-16
2021-11-17,purulia,19448,3,19317,2,114,0,1,17,2021-11-16
2021-11-17,south 24 parganas,102103,79,100069,69,1362,1,9,672,2021-11-16
2021-11-17,total,1606656,862,1579264,830,19341,8,24,8051,
2021-11-17,uttar dinajpur,20000,7,19689,7,240,0,0,71,2021-11-16
2021-11-18,alipurduar,15664,3,15523,4,102,0,-1,39,2021-11-17
2021-11-18,bankura,36685,37,36199,20,276,0,17,210,2021-11-17
2021-11-18,birbhum,41444,15,41014,15,288,0,0,142,2021-11-17
2021-11-18,coochbehar,29490,15,29274,12,97,0,3,119,2021-11-17
2021-11-18,dakshin dinajpur,18315,28,17910,23,172,0,5,233,2021-11-17
2021-11-18,darjeeling,57640,34,56804,29,546,1,4,290,2021-11-17
2021-11-18,hooghly,87463,45,85806,70,1005,3,-28,652,2021-11-17
2021-11-18,howrah,99917,76,97739,65,1532,1,10,646,2021-11-17
2021-11-18,jalpaiguri,42210,17,41497,13,583,0,4,130,2021-11-17
2021-11-18,jhargram,12236,3,12160,5,27,0,-2,49,2021-11-17
2021-11-18,kalimpong,7106,5,7014,4,54,0,1,38,2021-11-17
2021-11-18,kolkata,326477,233,319087,223,5207,5,5,2183,2021-11-17
2021-11-18,malda,33602,5,33306,12,187,0,-7,109,2021-11-17
2021-11-18,murshidabad,34077,6,33702,5,329,0,1,46,2021-11-17
2021-11-18,nadia,73974,29,72749,37,873,1,-9,352,2021-11-17
2021-11-18,north 24 parganas,331776,161,325529,136,4891,3,22,1356,2021-11-17
2021-11-18,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-18,paschim bardhaman,58171,27,57585,23,357,0,4,229,2021-11-17
2021-11-18,paschim medinipur,53916,15,53229,19,508,0,-4,179,2021-11-17
2021-11-18,purba bardhaman,42385,26,41974,21,202,0,5,209,2021-11-17
2021-11-18,purba medinipur,63275,4,62772,11,400,0,-7,103,2021-11-17
2021-11-18,purulia,19450,2,19319,2,114,0,0,17,2021-11-17
2021-11-18,south 24 parganas,102170,67,100138,69,1362,0,-2,670,2021-11-17
2021-11-18,total,1607516,860,1580089,825,19355,14,21,8072,
2021-11-18,uttar dinajpur,20007,7,19696,7,240,0,0,71,2021-11-17
2021-11-19,alipurduar,15666,2,15527,4,102,0,-2,37,2021-11-18
2021-11-19,bankura,36703,18,36221,22,276,0,-4,206,2021-11-18
2021-11-19,birbhum,41463,19,41029,15,288,0,4,146,2021-11-18
2021-11-19,coochbehar,29500,10,29286,12,97,0,-2,117,2021-11-18
2021-11-19,dakshin dinajpur,18339,24,17934,24,172,0,0,233,2021-11-18
2021-11-19,darjeeling,57663,23,56834,30,546,0,-7,283,2021-11-18
2021-11-19,hooghly,87537,74,85873,67,1007,2,5,657,2021-11-18
2021-11-19,howrah,99990,73,97806,67,1532,0,6,652,2021-11-18
2021-11-19,jalpaiguri,42227,17,41510,13,584,1,3,133,2021-11-18
2021-11-19,jhargram,12244,8,12165,5,27,0,3,52,2021-11-18
2021-11-19,kalimpong,7107,1,7018,4,54,0,-3,35,2021-11-18
2021-11-19,kolkata,326719,242,319312,225,5209,2,15,2198,2021-11-18
2021-11-19,malda,33610,8,33317,11,187,0,-3,106,2021-11-18
2021-11-19,murshidabad,34091,14,33707,5,330,1,8,54,2021-11-18
2021-11-19,nadia,74010,36,72785,36,874,1,-1,351,2021-11-18
2021-11-19,north 24 parganas,331934,158,325669,140,4893,2,16,1372,2021-11-18
2021-11-19,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-19,paschim bardhaman,58191,20,57609,24,357,0,-4,225,2021-11-18
2021-11-19,paschim medinipur,53929,13,53247,18,508,0,-5,174,2021-11-18
2021-11-19,purba bardhaman,42403,18,41996,22,202,0,-4,205,2021-11-18
2021-11-19,purba medinipur,63286,11,62783,11,400,0,0,103,2021-11-18
2021-11-19,purulia,19454,4,19321,2,114,0,2,19,2021-11-18
2021-11-19,south 24 parganas,102246,76,100207,69,1362,0,7,677,2021-11-18
2021-11-19,total,1608393,877,1580922,833,19364,9,35,8107,
2021-11-19,uttar dinajpur,20015,8,19703,7,240,0,1,72,2021-11-18
2021-11-20,alipurduar,15668,2,15531,4,102,0,-2,35,2021-11-19
2021-11-20,bankura,36705,2,36241,20,276,0,-18,188,2021-11-19
2021-11-20,birbhum,41476,13,41043,14,289,1,-2,144,2021-11-19
2021-11-20,coochbehar,29517,17,29297,11,97,0,6,123,2021-11-19
2021-11-20,dakshin dinajpur,18355,16,17956,22,172,0,-6,227,2021-11-19
2021-11-20,darjeeling,57702,39,56861,27,546,0,12,295,2021-11-19
2021-11-20,hooghly,87601,64,85936,63,1007,0,1,658,2021-11-19
2021-11-20,howrah,100044,54,97868,62,1532,0,-8,644,2021-11-19
2021-11-20,jalpaiguri,42246,19,41523,13,584,0,6,139,2021-11-19
2021-11-20,jhargram,12245,1,12170,5,27,0,-4,48,2021-11-19
2021-11-20,kalimpong,7108,1,7021,3,54,0,-2,33,2021-11-19
2021-11-20,kolkata,326920,201,319522,210,5212,3,-12,2186,2021-11-19
2021-11-20,malda,33614,4,33327,10,187,0,-6,100,2021-11-19
2021-11-20,murshidabad,34094,3,33712,5,330,0,-2,52,2021-11-19
2021-11-20,nadia,74039,29,72818,33,875,1,-5,346,2021-11-19
2021-11-20,north 24 parganas,332059,125,325800,131,4896,3,-9,1363,2021-11-19
2021-11-20,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-20,paschim bardhaman,58210,19,57630,21,358,1,-3,222,2021-11-19
2021-11-20,paschim medinipur,53948,19,53264,17,508,0,2,176,2021-11-19
2021-11-20,purba bardhaman,42423,20,42016,20,202,0,0,205,2021-11-19
2021-11-20,purba medinipur,63293,7,62793,10,400,0,-3,100,2021-11-19
2021-11-20,purulia,19455,1,19323,2,114,0,-1,18,2021-11-19
2021-11-20,south 24 parganas,102307,61,100272,65,1365,3,-7,670,2021-11-19
2021-11-20,total,1609118,725,1581697,775,19376,12,-62,8045,
2021-11-20,uttar dinajpur,20023,8,19710,7,240,0,1,73,2021-11-19
2021-11-21,alipurduar,15672,4,15534,3,102,0,1,36,2021-11-20
2021-11-21,bankura,36713,8,36258,17,276,0,-9,179,2021-11-20
2021-11-21,birbhum,41493,17,41056,13,289,0,4,148,2021-11-20
2021-11-21,coochbehar,29536,19,29308,11,97,0,8,131,2021-11-20
2021-11-21,dakshin dinajpur,18362,7,17977,21,172,0,-14,213,2021-11-20
2021-11-21,darjeeling,57731,29,56888,27,547,1,1,296,2021-11-20
2021-11-21,hooghly,87653,52,85997,61,1007,0,-9,649,2021-11-20
2021-11-21,howrah,100103,59,97928,60,1532,0,-1,643,2021-11-20
2021-11-21,jalpaiguri,42266,20,41536,13,584,0,7,146,2021-11-20
2021-11-21,jhargram,12252,7,12174,4,27,0,3,51,2021-11-20
2021-11-21,kalimpong,7109,1,7024,3,54,0,-2,31,2021-11-20
2021-11-21,kolkata,327133,213,319725,203,5213,1,9,2195,2021-11-20
2021-11-21,malda,33620,6,33336,9,187,0,-3,97,2021-11-20
2021-11-21,murshidabad,34099,5,33717,5,330,0,0,52,2021-11-20
2021-11-21,nadia,74060,21,72850,32,876,1,-12,334,2021-11-20
2021-11-21,north 24 parganas,332206,147,325927,127,4898,2,18,1381,2021-11-20
2021-11-21,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-21,paschim bardhaman,58221,11,57651,21,358,0,-10,212,2021-11-20
2021-11-21,paschim medinipur,53960,12,53280,16,508,0,-4,172,2021-11-20
2021-11-21,purba bardhaman,42436,13,42035,19,202,0,-6,199,2021-11-20
2021-11-21,purba medinipur,63302,9,62802,9,400,0,0,100,2021-11-20
2021-11-21,purulia,19457,2,19325,2,114,0,0,18,2021-11-20
2021-11-21,south 24 parganas,102370,63,100334,62,1367,2,-1,669,2021-11-20
2021-11-21,total,1609845,727,1582442,745,19383,7,-25,8020,
2021-11-21,uttar dinajpur,20025,2,19717,7,240,0,-5,68,2021-11-20
2021-11-22,alipurduar,15676,4,15537,3,102,0,1,37,2021-11-21
2021-11-22,bankura,36722,9,36273,15,276,0,-6,173,2021-11-21
2021-11-22,birbhum,41514,21,41068,12,289,0,9,157,2021-11-21
2021-11-22,coochbehar,29546,10,29319,11,97,0,-1,130,2021-11-21
2021-11-22,dakshin dinajpur,18379,17,17995,18,172,0,-1,212,2021-11-21
2021-11-22,darjeeling,57745,14,56913,25,547,0,-11,285,2021-11-21
2021-11-22,hooghly,87702,49,86052,55,1008,1,-7,642,2021-11-21
2021-11-22,howrah,100140,37,97982,54,1533,1,-18,625,2021-11-21
2021-11-22,jalpaiguri,42278,12,41548,12,584,0,0,146,2021-11-21
2021-11-22,jhargram,12254,2,12178,4,27,0,-2,49,2021-11-21
2021-11-22,kalimpong,7110,1,7027,3,54,0,-2,29,2021-11-21
2021-11-22,kolkata,327306,173,319910,185,5218,5,-17,2178,2021-11-21
2021-11-22,malda,33623,3,33344,8,187,0,-5,92,2021-11-21
2021-11-22,murshidabad,34105,6,33721,4,330,0,2,54,2021-11-21
2021-11-22,nadia,74078,18,72878,28,878,2,-12,322,2021-11-21
2021-11-22,north 24 parganas,332344,138,326044,117,4902,4,17,1398,2021-11-21
2021-11-22,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-22,paschim bardhaman,58239,18,57669,18,359,1,-1,211,2021-11-21
2021-11-22,paschim medinipur,53975,15,53295,15,508,0,0,172,2021-11-21
2021-11-22,purba bardhaman,42446,10,42052,17,202,0,-7,192,2021-11-21
2021-11-22,purba medinipur,63305,3,62810,8,400,0,-5,95,2021-11-21
2021-11-22,purulia,19460,3,19327,2,114,0,1,19,2021-11-21
2021-11-22,south 24 parganas,102421,51,100390,56,1367,0,-5,664,2021-11-21
2021-11-22,total,1610460,615,1583118,676,19397,14,-75,7945,
2021-11-22,uttar dinajpur,20026,1,19723,6,240,0,-5,63,2021-11-21
2021-11-23,alipurduar,15679,3,15540,3,102,0,0,37,2021-11-22
2021-11-23,bankura,36744,22,36289,16,276,0,6,179,2021-11-22
2021-11-23,birbhum,41524,10,41083,15,289,0,-5,152,2021-11-22
2021-11-23,coochbehar,29558,12,29331,12,97,0,0,130,2021-11-22
2021-11-23,dakshin dinajpur,18391,12,18015,20,173,1,-9,203,2021-11-22
2021-11-23,darjeeling,57771,26,56939,26,547,0,0,285,2021-11-22
2021-11-23,hooghly,87759,57,86112,60,1009,1,-4,638,2021-11-22
2021-11-23,howrah,100190,50,98040,58,1533,0,-8,617,2021-11-22
2021-11-23,jalpaiguri,42288,10,41562,14,586,2,-6,140,2021-11-22
2021-11-23,jhargram,12260,6,12183,5,27,0,1,50,2021-11-22
2021-11-23,kalimpong,7111,1,7030,3,54,0,-2,27,2021-11-22
2021-11-23,kolkata,327517,211,320112,202,5222,4,5,2183,2021-11-22
2021-11-23,malda,33634,11,33353,9,187,0,2,94,2021-11-22
2021-11-23,murshidabad,34110,5,33726,5,330,0,0,54,2021-11-22
2021-11-23,nadia,74091,13,72908,30,878,0,-17,305,2021-11-22
2021-11-23,north 24 parganas,332478,134,326174,130,4903,1,3,1401,2021-11-22
2021-11-23,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-23,paschim bardhaman,58258,19,57689,20,359,0,-1,210,2021-11-22
2021-11-23,paschim medinipur,53987,12,53311,16,508,0,-4,168,2021-11-22
2021-11-23,purba bardhaman,42461,15,42070,18,202,0,-3,189,2021-11-22
2021-11-23,purba medinipur,63318,13,62819,9,400,0,4,99,2021-11-22
2021-11-23,purulia,19461,1,19329,2,114,0,-1,18,2021-11-22
2021-11-23,south 24 parganas,102492,71,100452,62,1368,1,8,672,2021-11-22
2021-11-23,total,1611180,720,1583859,741,19407,10,-31,7914,
2021-11-23,uttar dinajpur,20032,6,19729,6,240,0,0,63,2021-11-22
2021-11-24,alipurduar,15684,5,15544,4,102,0,1,38,2021-11-23
2021-11-24,bankura,36748,4,36307,18,276,0,-14,165,2021-11-23
2021-11-24,birbhum,41532,8,41099,16,289,0,-8,144,2021-11-23
2021-11-24,coochbehar,29568,10,29344,13,97,0,-3,127,2021-11-23
2021-11-24,dakshin dinajpur,18408,17,18036,21,173,0,-4,199,2021-11-23
2021-11-24,darjeeling,57813,42,56968,29,547,0,13,298,2021-11-23
2021-11-24,hooghly,87816,57,86177,65,1009,0,-8,630,2021-11-23
2021-11-24,howrah,100251,61,98103,63,1533,0,-2,615,2021-11-23
2021-11-24,jalpaiguri,42303,15,41576,14,587,1,0,140,2021-11-23
2021-11-24,jhargram,12267,7,12188,5,27,0,2,52,2021-11-23
2021-11-24,kalimpong,7113,2,7033,3,54,0,-1,26,2021-11-23
2021-11-24,kolkata,327764,247,320336,224,5226,4,19,2202,2021-11-23
2021-11-24,malda,33649,15,33363,10,188,1,4,98,2021-11-23
2021-11-24,murshidabad,34115,5,33732,6,330,0,-1,53,2021-11-23
2021-11-24,nadia,74121,30,72939,31,880,2,-3,302,2021-11-23
2021-11-24,north 24 parganas,332623,145,326318,144,4905,2,-1,1400,2021-11-23
2021-11-24,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-24,paschim bardhaman,58284,26,57711,22,359,0,4,214,2021-11-23
2021-11-24,paschim medinipur,54000,13,53328,17,508,0,-4,164,2021-11-23
2021-11-24,purba bardhaman,42478,17,42089,19,203,1,-3,186,2021-11-23
2021-11-24,purba medinipur,63330,12,62829,10,400,0,2,101,2021-11-23
2021-11-24,purulia,19462,1,19331,2,114,0,-1,17,2021-11-23
2021-11-24,south 24 parganas,102554,62,100521,69,1369,1,-8,664,2021-11-23
2021-11-24,total,1611983,803,1584670,811,19419,12,-20,7894,
2021-11-24,uttar dinajpur,20034,2,19735,6,240,0,-4,59,2021-11-23
2021-11-25,alipurduar,15688,4,15548,4,102,0,0,38,2021-11-24
2021-11-25,bankura,36764,16,36323,16,276,0,0,165,2021-11-24
2021-11-25,birbhum,41548,16,41113,14,289,0,2,146,2021-11-24
2021-11-25,coochbehar,29580,12,29356,12,97,0,0,127,2021-11-24
2021-11-25,dakshin dinajpur,18423,15,18055,19,173,0,-4,195,2021-11-24
2021-11-25,darjeeling,57841,28,56997,29,547,0,-1,297,2021-11-24
2021-11-25,hooghly,87881,65,86239,62,1010,1,2,632,2021-11-24
2021-11-25,howrah,100309,58,98163,60,1533,0,-2,613,2021-11-24
2021-11-25,jalpaiguri,42322,19,41590,14,587,0,5,145,2021-11-24
2021-11-25,jhargram,12273,6,12193,5,27,0,1,53,2021-11-24
2021-11-25,kalimpong,7118,5,7036,3,54,0,2,28,2021-11-24
2021-11-25,kolkata,327979,215,320552,216,5228,2,-3,2199,2021-11-24
2021-11-25,malda,33656,7,33373,10,188,0,-3,95,2021-11-24
2021-11-25,murshidabad,34120,5,33737,5,330,0,0,53,2021-11-24
2021-11-25,nadia,74148,27,72969,30,882,2,-5,297,2021-11-24
2021-11-25,north 24 parganas,332764,141,326455,137,4907,2,2,1402,2021-11-24
2021-11-25,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-25,paschim bardhaman,58300,16,57732,21,360,1,-6,208,2021-11-24
2021-11-25,paschim medinipur,54004,4,53344,16,508,0,-12,152,2021-11-24
2021-11-25,purba bardhaman,42494,16,42107,18,204,1,-3,183,2021-11-24
2021-11-25,purba medinipur,63343,13,62839,10,400,0,3,104,2021-11-24
2021-11-25,purulia,19463,1,19333,2,114,0,-1,16,2021-11-24
2021-11-25,south 24 parganas,102618,64,100586,65,1371,2,-3,661,2021-11-24
2021-11-25,total,1612741,758,1585444,774,19430,11,-27,7867,
2021-11-25,uttar dinajpur,20039,5,19741,6,240,0,-1,58,2021-11-24
2021-11-26,alipurduar,15692,4,15551,3,102,0,1,39,2021-11-25
2021-11-26,bankura,36783,19,36338,15,276,0,4,169,2021-11-25
2021-11-26,birbhum,41562,14,41126,13,289,0,1,147,2021-11-25
2021-11-26,coochbehar,29590,10,29368,12,97,0,-2,125,2021-11-25
2021-11-26,dakshin dinajpur,18433,10,18073,18,173,0,-8,187,2021-11-25
2021-11-26,darjeeling,57858,17,57024,27,547,0,-10,287,2021-11-25
2021-11-26,hooghly,87933,52,86297,58,1011,1,-7,625,2021-11-25
2021-11-26,howrah,100376,67,98219,56,1533,0,11,624,2021-11-25
2021-11-26,jalpaiguri,42342,20,41603,13,587,0,7,152,2021-11-25
2021-11-26,jhargram,12276,3,12198,5,27,0,-2,51,2021-11-25
2021-11-26,kalimpong,7119,1,7039,3,54,0,-2,26,2021-11-25
2021-11-26,kolkata,328162,183,320754,202,5231,3,-22,2177,2021-11-25
2021-11-26,malda,33658,2,33382,9,188,0,-7,88,2021-11-25
2021-11-26,murshidabad,34126,6,33742,5,330,0,1,54,2021-11-25
2021-11-26,nadia,74171,23,72996,27,882,0,-4,293,2021-11-25
2021-11-26,north 24 parganas,332906,142,326583,128,4911,4,10,1412,2021-11-25
2021-11-26,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-26,paschim bardhaman,58329,29,57751,19,360,0,10,218,2021-11-25
2021-11-26,paschim medinipur,54017,13,53358,14,509,1,-2,150,2021-11-25
2021-11-26,purba bardhaman,42509,15,42124,17,204,0,-2,181,2021-11-25
2021-11-26,purba medinipur,63357,14,62849,10,400,0,4,108,2021-11-25
2021-11-26,purulia,19465,2,19334,1,114,0,1,17,2021-11-25
2021-11-26,south 24 parganas,102678,60,100647,61,1371,0,-1,660,2021-11-25
2021-11-26,total,1613451,710,1586165,721,19439,9,-20,7847,
2021-11-26,uttar dinajpur,20043,4,19746,5,240,0,-1,57,2021-11-25
2021-11-27,alipurduar,15698,6,15555,4,102,0,2,41,2021-11-26
2021-11-27,bankura,36791,8,36353,15,276,0,-7,162,2021-11-26
2021-11-27,birbhum,41577,15,41139,13,289,0,2,149,2021-11-26
2021-11-27,coochbehar,29601,11,29379,11,97,0,0,125,2021-11-26
2021-11-27,dakshin dinajpur,18464,31,18090,17,174,1,13,200,2021-11-26
2021-11-27,darjeeling,57872,14,57050,26,547,0,-12,275,2021-11-26
2021-11-27,hooghly,87993,60,86354,57,1012,1,2,627,2021-11-26
2021-11-27,howrah,100421,45,98276,57,1533,0,-12,612,2021-11-26
2021-11-27,jalpaiguri,42366,24,41617,14,587,0,10,162,2021-11-26
2021-11-27,jhargram,12280,4,12203,5,27,0,-1,50,2021-11-26
2021-11-27,kalimpong,7120,1,7041,2,54,0,-1,25,2021-11-26
2021-11-27,kolkata,328376,214,320953,199,5233,2,13,2190,2021-11-26
2021-11-27,malda,33671,13,33390,8,188,0,5,93,2021-11-26
2021-11-27,murshidabad,34128,2,33747,5,330,0,-3,51,2021-11-26
2021-11-27,nadia,74193,22,73023,27,882,0,-5,288,2021-11-26
2021-11-27,north 24 parganas,333030,124,326712,129,4915,4,-9,1403,2021-11-26
2021-11-27,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-27,paschim bardhaman,58349,20,57771,20,360,0,0,218,2021-11-26
2021-11-27,paschim medinipur,54031,14,53372,14,509,0,0,150,2021-11-26
2021-11-27,purba bardhaman,42523,14,42141,17,206,2,-5,176,2021-11-26
2021-11-27,purba medinipur,63366,9,62859,10,400,0,-1,107,2021-11-26
2021-11-27,purulia,19467,2,19336,2,114,0,0,17,2021-11-26
2021-11-27,south 24 parganas,102720,42,100707,60,1372,1,-19,641,2021-11-26
2021-11-27,total,1614152,701,1586882,717,19450,11,-27,7820,
2021-11-27,uttar dinajpur,20049,6,19751,5,240,0,1,58,2021-11-26
2021-11-28,alipurduar,15703,5,15559,4,102,0,1,42,2021-11-27
2021-11-28,bankura,36794,3,36368,15,276,0,-12,150,2021-11-27
2021-11-28,birbhum,41597,20,41153,14,289,0,6,155,2021-11-27
2021-11-28,coochbehar,29613,12,29390,11,97,0,1,126,2021-11-27
2021-11-28,dakshin dinajpur,18470,6,18108,18,174,0,-12,188,2021-11-27
2021-11-28,darjeeling,57900,28,57075,25,547,0,3,278,2021-11-27
2021-11-28,hooghly,88053,60,86412,58,1013,1,1,628,2021-11-27
2021-11-28,howrah,100477,56,98332,56,1533,0,0,612,2021-11-27
2021-11-28,jalpaiguri,42382,16,41632,15,588,1,0,162,2021-11-27
2021-11-28,jhargram,12282,2,12208,5,27,0,-3,47,2021-11-27
2021-11-28,kalimpong,7122,2,7043,2,54,0,0,25,2021-11-27
2021-11-28,kolkata,328574,198,321154,201,5236,3,-6,2184,2021-11-27
2021-11-28,malda,33691,20,33399,9,188,0,11,104,2021-11-27
2021-11-28,murshidabad,34134,6,33752,5,330,0,1,52,2021-11-27
2021-11-28,nadia,74219,26,73049,26,882,0,0,288,2021-11-27
2021-11-28,north 24 parganas,333160,130,326841,129,4920,5,-4,1399,2021-11-27
2021-11-28,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-28,paschim bardhaman,58368,19,57791,20,360,0,-1,217,2021-11-27
2021-11-28,paschim medinipur,54047,16,53386,14,509,0,2,152,2021-11-27
2021-11-28,purba bardhaman,42534,11,42157,16,206,0,-5,171,2021-11-27
2021-11-28,purba medinipur,63375,9,62869,10,400,0,-1,106,2021-11-27
2021-11-28,purulia,19470,3,19338,2,114,0,1,18,2021-11-27
2021-11-28,south 24 parganas,102782,62,100766,59,1374,2,1,642,2021-11-27
2021-11-28,total,1614867,715,1587601,719,19462,12,-16,7804,
2021-11-28,uttar dinajpur,20054,5,19756,5,240,0,0,58,2021-11-27
2021-11-29,alipurduar,15709,6,15562,3,102,0,3,45,2021-11-28
2021-11-29,bankura,36798,4,36379,11,276,0,-7,143,2021-11-28
2021-11-29,birbhum,41611,14,41164,11,289,0,3,158,2021-11-28
2021-11-29,coochbehar,29625,12,29399,9,97,0,3,129,2021-11-28
2021-11-29,dakshin dinajpur,18474,4,18122,14,174,0,-10,178,2021-11-28
2021-11-29,darjeeling,57912,12,57095,20,547,0,-8,270,2021-11-28
2021-11-29,hooghly,88097,44,86458,46,1013,0,-2,626,2021-11-28
2021-11-29,howrah,100503,26,98377,45,1534,1,-20,592,2021-11-28
2021-11-29,jalpaiguri,42394,12,41644,12,588,0,0,162,2021-11-28
2021-11-29,jhargram,12283,1,12211,3,27,0,-2,45,2021-11-28
2021-11-29,kalimpong,7124,2,7045,2,54,0,0,25,2021-11-28
2021-11-29,kolkata,328737,163,321314,160,5239,3,0,2184,2021-11-28
2021-11-29,malda,33697,6,33407,8,188,0,-2,102,2021-11-28
2021-11-29,murshidabad,34137,3,33756,4,330,0,-1,51,2021-11-28
2021-11-29,nadia,74238,19,73070,21,884,2,-4,284,2021-11-28
2021-11-29,north 24 parganas,333255,95,326943,102,4924,4,-11,1388,2021-11-28
2021-11-29,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-29,paschim bardhaman,58379,11,57807,16,360,0,-5,212,2021-11-28
2021-11-29,paschim medinipur,54060,13,53397,11,510,1,1,153,2021-11-28
2021-11-29,purba bardhaman,42545,11,42170,13,206,0,-2,169,2021-11-28
2021-11-29,purba medinipur,63377,2,62877,8,400,0,-6,100,2021-11-28
2021-11-29,purulia,19471,1,19339,1,114,0,0,18,2021-11-28
2021-11-29,south 24 parganas,102829,47,100813,47,1374,0,0,642,2021-11-28
2021-11-29,total,1615378,511,1588172,571,19473,11,-71,7733,
2021-11-29,uttar dinajpur,20057,3,19760,4,240,0,-1,57,2021-11-28
2021-11-30,alipurduar,15716,7,15566,4,102,0,3,48,2021-11-29
2021-11-30,bankura,36805,7,36392,13,276,0,-6,137,2021-11-29
2021-11-30,birbhum,41618,7,41178,14,289,0,-7,151,2021-11-29
2021-11-30,coochbehar,29636,11,29411,12,97,0,-1,128,2021-11-29
2021-11-30,dakshin dinajpur,18489,15,18138,16,175,1,-2,176,2021-11-29
2021-11-30,darjeeling,57933,21,57119,24,547,0,-3,267,2021-11-29
2021-11-30,hooghly,88143,46,86514,56,1014,1,-11,615,2021-11-29
2021-11-30,howrah,100558,55,98430,53,1535,1,1,593,2021-11-29
2021-11-30,jalpaiguri,42410,16,41659,15,589,1,0,162,2021-11-29
2021-11-30,jhargram,12291,8,12215,4,27,0,4,49,2021-11-29
2021-11-30,kalimpong,7126,2,7047,2,54,0,0,25,2021-11-29
2021-11-30,kolkata,328929,192,321510,196,5241,2,-6,2178,2021-11-29
2021-11-30,malda,33706,9,33416,9,188,0,0,102,2021-11-29
2021-11-30,murshidabad,34144,7,33761,5,330,0,2,53,2021-11-29
2021-11-30,nadia,74257,19,73095,25,885,1,-7,277,2021-11-29
2021-11-30,north 24 parganas,333392,137,327067,124,4928,4,9,1397,2021-11-29
2021-11-30,other state,66,0,63,0,3,0,0,0,2020-06-06
2021-11-30,paschim bardhaman,58415,36,57826,19,360,0,17,229,2021-11-29
2021-11-30,paschim medinipur,54075,15,53411,14,510,0,1,154,2021-11-29
2021-11-30,purba bardhaman,42562,17,42185,15,206,0,2,171,2021-11-29
2021-11-30,purba medinipur,63386,9,62886,9,401,1,-1,99,2021-11-29
2021-11-30,purulia,19472,1,19341,2,114,0,-1,17,2021-11-29
2021-11-30,south 24 parganas,102893,64,100871,58,1375,1,5,647,2021-11-29
2021-11-30,total,1616083,705,1588866,694,19486,13,-2,7731,
2021-11-30,uttar dinajpur,20061,4,19765,5,240,0,-1,56,2021-11-29
2021-12-01,alipurduar,15721,5,15570,4,102,0,1,49,2021-11-30
2021-12-01,bankura,36812,7,36404,12,276,0,-5,132,2021-11-30
2021-12-01,birbhum,41654,36,41191,13,289,0,23,174,2021-11-30
2021-12-01,coochbehar,29646,10,29422,11,97,0,-1,127,2021-11-30
2021-12-01,dakshin dinajpur,18501,12,18153,15,175,0,-3,173,2021-11-30
2021-12-01,darjeeling,57941,8,57142,23,548,1,-16,251,2021-11-30
2021-12-01,hooghly,88203,60,86568,54,1014,0,6,621,2021-11-30
2021-12-01,howrah,100601,43,98482,52,1535,0,-9,584,2021-11-30
2021-12-01,jalpaiguri,42425,15,41673,14,589,0,1,163,2021-11-30
2021-12-01,jhargram,12294,3,12219,4,27,0,-1,48,2021-11-30
2021-12-01,kalimpong,7130,4,7049,2,54,0,2,27,2021-11-30
